feature,feature_value,shap_value,sample_idx,true_label,pred_val,base_value
CRISP3_Expr,0.5340597394785029,-0.15444183349609375,11511,254.031908100948,254.03027,197.29434204101562
COL4A5_Expr,-0.4248826385378722,-0.15035629272460938,11511,254.031908100948,254.03027,197.29434204101562
IL12A-AS1_Expr,-1.0586156115455296,-0.13971328735351562,11511,254.031908100948,254.03027,197.29434204101562
HOXA3_Expr,0.780203577846674,-0.13736724853515625,11511,254.031908100948,254.03027,197.29434204101562
LIFR_Expr,0.029946095460933658,0.126739501953125,11511,254.031908100948,254.03027,197.29434204101562
LS_17,0.41028885230043627,0.11181640625,11511,254.031908100948,254.03027,197.29434204101562
PRAME_Expr,-0.05510207506767973,-0.10879898071289062,11511,254.031908100948,254.03027,197.29434204101562
UTY_Expr,-1.3748042904856432,0.0770416259765625,11511,254.031908100948,254.03027,197.29434204101562
KDM5D_Expr,-1.3347767000269004,0.062366485595703125,11511,254.031908100948,254.03027,197.29434204101562
MEIS1_Expr,0.42689545184349237,0.060214996337890625,11511,254.031908100948,254.03027,197.29434204101562
HOXB5_Expr,-1.554838203188225,0.033233642578125,11511,254.031908100948,254.03027,197.29434204101562
TTTY15_Expr,-1.2370012764584037,0.02828216552734375,11511,254.031908100948,254.03027,197.29434204101562
M6,1.6656294626420076,-0.004261016845703125,11511,254.031908100948,254.03027,197.29434204101562
EIF1AY_Expr,-1.292592692249674,-0.00214385986328125,11511,254.031908100948,254.03027,197.29434204101562
