feature,embed_corr_train,embed_corr_test
LYL1_Expr,0.0011279592525368627,0.009428049232673078
UNC80_Mut,0.017442041753996163,0.009391673037647411
ARHGEF10L_Expr,0.01428770170027456,0.009370055888282295
NBEA_Expr,0.03711378977959346,0.009330864256308233
GTSF1_Expr,0.031582949234088276,0.009328379368268707
CD300E_Expr,0.00954808927557007,0.00929124271493436
LS_193,0.0017347816777981994,0.009223351527322595
PTK6_Expr,0.016552868320214364,0.009147382800402788
NFKBIE_Expr,0.0015241694252483107,0.009130077844088442
CACNA1D_Expr,0.022141540559341436,0.009090705846997964
TNFAIP3_Expr,0.013386472569148579,0.009053775606352395
CDKN2C_Expr,0.027320043745983506,0.008965442506673077
LATS2_Expr,0.012347207514107386,0.008960000065239145
TCEA1_Expr,0.027750696453439024,0.00895268657221484
PSIP1_Expr,0.02102370674666084,0.008866149486838894
PPFIBP1_Expr,0.025718421341931443,0.008838322253528456
DEFB1_Expr,0.01713696000698432,0.00883200034915223
BAZ1A_Expr,0.024931546900897928,0.008757315620577303
DPP10_Expr,0.01986814375731654,0.00870921816928468
MDFI_Expr,0.027288360727372965,0.008670329688197274
LS_149,0.027300154269846864,0.008557497277329245
PRPH_Mut,0.0,0.008547709342317533
EPHA3_Mut,0.00104274682771598,0.00854770934231753
MUC4_Expr,0.009226724601727767,0.008537082605614551
FLNB_Mut,0.004707876361401746,0.008507256619634376
TNFRSF17_Expr,0.024491889585094743,0.008443089977294184
FAM131B_Expr,0.049853997193747036,0.008387217317926382
RP11-424G14.1_Expr,0.014309694887945722,0.008376229352641753
PRKY_Expr,0.014256259284360969,0.008365592877981535
LS_152,0.019355731453106505,0.008274221191942169
LS_169,0.009479670036078719,0.008239865942401016
ACAN_Mut,0.023622219574812645,0.008211931738400804
IKZF1_Mut,0.011297299311968177,0.0081836285088602
CYLD_Expr,0.03772112012446943,0.008148995910105494
PRAME_Expr,0.00881158377928815,0.008122430583993723
LS_83,0.02742103536722591,0.008005973052639634
COL1A1_Expr,0.0032690203807781986,0.007986191881265254
KIT_Mut,0.01785852833881764,0.00796190051161437
PDGFRA_Expr,0.050253735892362233,0.007950463067172665
AL589743.1_Expr,0.018024262106451576,0.00788702086668423
PC_Mut,0.010630094572195247,0.007830729108981433
ZBTB47_Mut,0.01535530968517071,0.007830729108981431
AUC__UVA_Induced_MAPK_Signaling,0.045015878722280765,0.007802784130546793
CREB3L1_Expr,0.017443330097028694,0.007802163596073001
CES1_Expr,0.009153537074933198,0.007791361240725216
AQR_Mut,0.018305784849472075,0.00776288489364981
LS_22,0.025775384663283177,0.007736491363761028
AUC__Estrogen_Dependent_Breast_Cancer_Signaling,0.032039941316992594,0.00771640119125044
PTPN13_Expr,0.04547291696784941,0.007667132489791691
CAPN6_Mut,0.0,0.007575359445906894
CHD6_Mut,0.0,0.007575359445906894
FES_Expr,0.04293288836415834,0.007428560798024091
CPS1_Mut,0.01037755232879342,0.007388252367168223
LS_142,0.003932829512901978,0.0073763531365563136
Glycolysis,0.02064720586105716,0.007365238228112392
DCTN1_Expr,0.0032097462885041068,0.007324110308107326
NOS1_Signature,0.04927348343909531,0.007307682186886588
CBL_Expr,0.01515760614406951,0.007148040882292047
LS_70,0.0011535984350642,0.007104163654091782
SDHC_Expr,0.0014321411454158094,0.007091685354388647
COL12A1_Mut,0.0,0.007080379275780164
IKZF1_Expr,0.012397724774899463,0.0070698713701202376
ERCC4_Expr,0.011351176565344461,0.007068238207864992
GAS7_Expr,0.010953629291866591,0.007018358901154648
MLH1_Expr,0.009950446924355845,0.007010805491107273
P2RY8_Expr,0.032000251960895176,0.006999644647384681
MB21D2_Expr,0.005502268328039386,0.006976003004929301
RB1_Expr,0.0243042268160472,0.006973068047988073
USP9Y_Expr,0.01059343895571999,0.006927151140314858
ROBO2_Expr,0.03170060162047902,0.0069090581835404685
TTTY14_Expr,0.0007641136726387347,0.006894621286050272
HOXB5_Expr,0.002164310092548678,0.00687379424830094
ARHGEF10_Expr,0.023125649419224677,0.006870994699567438
ZNF429_Expr,0.02254191540057132,0.006868426719143955
PIEZO2_Expr,0.02460863400218372,0.006828487918264952
NCOA4_Expr,0.006336081089143576,0.0067641371783307876
MYCN_Expr,0.01993298480666274,0.006757986806443237
G2M_checkpoint,0.0056972077674293615,0.006746333617894325
TMPRSS6_Mut,0.006349454636013411,0.0067298803215103085
MNX1_Expr,0.0273657502510617,0.0066454520595497215
ARAF_Expr,0.014329308752625497,0.006626560253957707
AUC__HMGB1_Signaling,0.0502461883150339,0.006618069257145468
SDHA_Expr,0.02382953744877043,0.006582407934962874
PRF1_Expr,0.003099303306916841,0.006529474348785299
MSH2_Mut,0.0,0.006506390052761982
ZCCHC8_Expr,0.005591979168371127,0.006424045158514745
IL21R_Expr,0.006383005019302944,0.006380312299512549
JUN_Expr,0.04393222023823841,0.006359677278494834
EREG_Expr,0.012609384409691806,0.00635741259776258
SCN5A_Mut,0.004664708157212216,0.006340748378301046
GNAQ_Expr,0.03020415622554462,0.00632241362364828
FBXO11_Expr,0.004844350667881525,0.006318647967245742
NT5C2_Expr,0.04631055600960114,0.0062959651978854655
TET2_Expr,0.011518019115327585,0.006230125911377737
AC091814.2_Expr,0.012045543448291542,0.00614952581397978
DDX3Y_Expr,0.022321024702696916,0.006148263051931781
BRCC3_Mut,0.002620781511716809,0.0061288203239889295
CACNA2D3_Mut,0.008127925147914225,0.0061100349503712325
SMC1A_Mut,0.02067326736357581,0.006023041709359484
TTTY15_Expr,0.012134039934476924,0.005952462569664188
FANCD2_Expr,0.007892155933090936,0.00589082422196828
LS_140,0.024193717490661362,0.005888947594916647
LS_35,0.025947937742873392,0.005873698092932666
TXLNG2P_Expr,0.03223610619573317,0.005825448946129306
XIST_Expr,0.021014503211996948,0.005791329866556407
OLIG2_Expr,0.003511904127679329,0.005777110613713837
KDM5D_Expr,0.01258937025419909,0.0057382282810841696
NUP214_Expr,0.010171447860963754,0.005722851851393166
FBXW7_Expr,0.0145431895678284,0.005708221014969217
GATA2_Expr,0.01736719554978372,0.005700189831630032
overallSurvival,0.046616733162595896,0.005666179953756807
AUC__Hypoxia/Adenosine_Immune_Cell_Suppression,0.04979087452876903,0.005637797643554555
DAXX_Expr,0.005126695113203941,0.005602190148203727
KIAA1549_Expr,0.013727350844793302,0.005569456332894477
AUC__NOS1_Signature,0.0713707440417483,0.005556637258579182
PLCG1_Expr,0.004168401258590156,0.00555268604641217
CTNND2_Mut,0.00473047943327798,0.005536564885493968
SALL4_Expr,0.0008179148607149349,0.005525548410289949
EED_Expr,0.03359645009647132,0.00551628881363845
ETNK1_Expr,0.009090654863502929,0.005497223035595357
CTNNA1_Expr,0.013361635557266728,0.005440211647295977
PTPRK_Expr,0.06261293235509553,0.005424005361906337
RAD51B_Expr,0.009266978101991645,0.005412766512280253
LAMB2_Expr,0.046398116969185825,0.005395266830829324
FLT4_Expr,0.017444770757834308,0.005375045105260387
RNF213_Expr,0.016041137801367098,0.005243846585608384
ACSL6_Expr,0.0059377500039982135,0.005223089977030046
NR4A3_Expr,0.005069281618105359,0.005221415804613651
NPAP1_Mut,0.0026013685186578725,0.005201493679598287
CEBPA_Mut,0.008787656391783525,0.005199802419474594
ARHGAP26_Expr,0.014581254957787278,0.005166973075896727
NUTM2D_Expr,0.036245036214146306,0.005143664684778164
ZNF331_Expr,0.007451279605200761,0.005138627031499836
FER1L6_Mut,0.0061535825220694045,0.005095738110940994
AUC__Angiogenesis,0.006143801343754681,0.005037434822192555
ADAMTSL1_Mut,0.014450180862995744,0.005032149236741857
TCL1A_Expr,0.023928974482927655,0.0050232441951374865
PRDM1_Expr,0.014348003898196847,0.004948377722465453
KTN1_Expr,0.002007342833083566,0.0049207709429765194
MEIS1_Expr,0.004528512512162886,0.004815050448842344
SUZ12_Mut,0.002849913631139473,0.004799958665338787
TOP1_Expr,0.0028846241094393605,0.004785537788620767
LS_106,0.012558396609184331,0.004753141465899062
CDKN1A_Expr,0.009966181925013626,0.0047334849545488675
CDH20_Mut,0.008207757535904277,0.0047057034282178625
PCDH15_Mut,0.00761560378944566,0.004705703428217858
BRINP2_Mut,0.0003221096713178803,0.004652544961491453
UBTF_Mut,0.0,0.004652544961491452
CHD2_Expr,0.018565263262441484,0.004627030350463997
RXFP1_Expr,0.010094851401780083,0.004588783586622438
KRAS_Expr,0.06466258140826903,0.004587534306303534
COL4A5_Expr,0.017098115093513274,0.004513870109599578
MAP3K13_Expr,0.018458764413701867,0.004510730436515486
TIAM1_Mut,0.034220563775939156,0.004457463938412761
SORCS2_Mut,0.0008015914339692519,0.004451137264277772
VTI1A_Expr,0.0008495680854970965,0.004445566990848004
AXIN2_Expr,0.01590981438248115,0.0044005025396264665
RHOH_Expr,0.020269476604413278,0.004398323722814385
FREM3_Mut,0.006203058212976992,0.004350745121697934
IBTK_Mut,0.00030266624399988604,0.004350745121697933
LPHN3_Expr,0.007181381982338179,0.004350414184487842
Myc_Mediated_Apoptosis_Signaling,0.04826346466322739,0.004256141671489632
PTPN6_Expr,0.035387946643150654,0.004243822231997039
TRIP11_Expr,0.016884697375261392,0.004220787286780168
CCR7_Expr,0.026155973902111575,0.004203078227998575
SUZ12_Expr,0.02874304096954584,0.004187361281016136
LINC00982_Expr,0.0003998016150809315,0.004162397591216797
MAP2K2_Expr,0.022011395724614344,0.00411117532137501
TRIM24_Expr,0.0027644101791801283,0.00410206800264562
LS_45,0.022506684985012283,0.004057402552699434
SMARCE1_Expr,0.05415000580422462,0.00403047781272148
H3F3A_Expr,0.01162423463834711,0.0040288778242619375
LS_126,0.0006702900592891663,0.003931074531175984
PIM1_Expr,0.013041168434568914,0.0038846860618686045
GPC5_Expr,0.022590914600218327,0.0038520178317948024
DDIT3_Expr,0.036690175323640675,0.0038324074247461466
PAX8_Expr,0.04313457694762549,0.0038069417562459035
Proliferation,0.015635105460025875,0.003672969217570937
POLQ_Expr,0.01237778647938665,0.003661384083940243
NFIA_Mut,0.004792374753963539,0.003656155839437159
CTNNA2_Mut,0.004664708157212216,0.0036561558394371586
RPGRIP1_Mut,0.00030266624399988604,0.0036410591859390704
IGFN1_Mut,0.007080083911687244,0.0036410591859390696
PPP1R3A_Mut,0.007073369402426623,0.0036410591859390674
KEAP1_Expr,0.011737110097690885,0.003626857648385246
LEPROTL1_Expr,0.04247670825563167,0.0036054486531004177
PAPPA2_Mut,0.05413020495081254,0.0035843795723467732
MLLT1_Expr,0.008556062840957914,0.003574394249726912
KAT7_Expr,0.023491143050489927,0.003490681047787189
CRNKL1_Expr,0.008323093070401147,0.0034848885138531755
CHEK2_Expr,0.03652060189374517,0.0034414686610106525
DDX6_Expr,0.002502468113504896,0.0034272789815067975
ZFY_Expr,0.016653700347062216,0.0033918720106308822
CAMTA1_Expr,0.018263004251711946,0.003376726089936307
PPARG_Expr,0.020419785944600283,0.0033593436394577297
PRSS21_Expr,0.010542708383451213,0.003347461684344388
TTBK1_Mut,0.027032955977806465,0.0033266795282104766
RPS4Y1_Expr,0.023354613119314475,0.003294382635594164
EZR_Expr,0.03454537754833675,0.003224553052562835
RMI2_Expr,0.0008979664155706598,0.003191426369461295
GPC6_Expr,0.031454640692380714,0.003155528889192809
ELF4_Expr,0.0093466866675318,0.003047323712876896
SRSF2_Mut,0.032666990655113984,0.0030324633366414443
SETD1B_Expr,0.017910077660429173,0.0030285561996481933
PAX8-AS1_Expr,0.045764907053561635,0.0030236753252652683
GPHN_Expr,0.049538546930092894,0.0029951074323899428
inframe_insertion,0.026059746846973257,0.0029259798638631576
AC016735.1_Expr,0.029454970795014503,0.0028962481153324226
UTY_Expr,0.01934037797102817,0.0028891204781297765
COL3A1_Expr,0.016740370297904802,0.0028670426962450683
BCL2L12_Expr,0.0009848589458436336,0.0028199478382629818
FLNA_Expr,0.022933870300103316,0.002793086007130691
SI_Mut,0.015175155388870779,0.002739102886827265
SATB2_Mut,0.015175155388870779,0.002739102886827265
PAPD7_Mut,0.009774795077715557,0.002739102886827261
FLT3_Mut,0.027136033132935892,0.0026904379797506803
LS_20,0.02285910398950503,0.002690198189765722
LS_18,0.0036386217438537185,0.0026661746199055274
HMGA1_Expr,0.010318367898089395,0.002659907781123273
KIT_Expr,0.01659275053698511,0.0025770130374011754
RANBP2_Expr,0.018673496762030582,0.0025573358739329048
EBF1_Expr,0.007469201283224573,0.0025200847399412885
BCL11A_Expr,0.017524792032665285,0.002507901124413319
CXCR4_Expr,0.010518561357563162,0.0024905144164607124
NFE2_Mut,0.010233007841304344,0.002434052617622393
ABI1_Expr,0.02137795688240129,0.0024010775826582447
LS_52,0.021462089574494737,0.0023998486897835185
TRIM27_Expr,0.0018114199230769429,0.002394508697964127
FAM155A_Mut,0.00011003637867877634,0.002371140288359513
CNBP_Expr,0.00571050711524431,0.0023367786439593774
NCKIPSD_Expr,0.04459501117906416,0.002286484457280292
PRDM16_Expr,0.0008269609133553804,0.002275705945149718
WT1_Mut,0.004041886623746774,0.0022693577810653028
LS_39,0.02262858731010044,0.0022564341076231026
MYC_Expr,0.003508716548797805,0.002217704225866946
BRIP1_Expr,0.01651105896137479,0.0021705123464846906
ZNF687_Mut,0.013468648440989868,0.002098639282155664
ZFP57_Expr,0.014710731127015503,0.002004603590373974
PAFAH1B2_Expr,0.031876306994360414,0.0019850459349329244
CDH24_Mut,0.0,0.0018433423167538766
NFATC4_Mut,0.016563398977373092,0.0018357392168372416
NCOR2_Expr,0.019954218783192368,0.001810699412373656
LS_16,0.02200643268873481,0.0018075840455370584
CLSTN2_Expr,0.03354887772403423,0.0017876127686341195
CASP9_Expr,0.04153600360911436,0.0017847517344206478
RIPK1_Mut,0.0,0.0017683715523074232
PRKD1_Expr,0.036903956018315566,0.0017450641799352945
TFG_Expr,0.0017369955594672309,0.0016761704082228221
NUP98_Expr,0.00899721950196329,0.0016745414118800033
DNTT_Expr,0.05426124052781205,0.0016304553387177592
BRAF_Expr,0.0018835502140872981,0.0016259117324822715
CD209_Expr,0.01336119747676211,0.0016211213250404107
KLF6_Expr,0.007945111227597905,0.0016196008878114436
CCND2_Expr,0.005086473270220281,0.0016077780871207891
FRYL_Mut,0.012604147566391805,0.0015982905917957526
MAP2_Mut,0.008311468090515585,0.0015982905917957522
TSKS_Mut,0.0,0.0015982905917957507
RSPO2_Expr,0.01713847529671322,0.0015798225853553523
TRIM33_Expr,0.003608423055329512,0.0015654502823931754
CLTC_Expr,0.028727144689594038,0.0015598733647859526
MET_Expr,0.0016848099944492582,0.001541480490198921
CNTNAP2_Expr,0.002902633204415299,0.0015370004777584551
EIF1AY_Expr,0.005037708354429453,0.0014992962674217152
CD74_Expr,0.054244090089206935,0.0014968244572474193
FCGR2B_Expr,0.02509927398659121,0.0014575597534071498
BCOR_Mut,0.008070784785032113,0.0013961829285768245
EGFR_Expr,0.010917697462756126,0.0013143997873194557
STIL_Expr,0.020298017456162526,0.001262712295399826
SH3KBP1_Mut,0.00012406604478467829,0.0012421567307167433
LS_227,0.012245235718626641,0.0011263974967197085
RAC1_Expr,0.005755169437936375,0.0011258178886634814
BCR_Expr,0.031088825151765344,0.0011179469852823588
PRLR_Expr,0.03727980857038417,0.001032478160488822
KCNJ5_Expr,0.0031049421074416882,0.0008923422613110669
MACC1_Expr,0.0059901672967873154,0.0008744127328151292
RAD21_Mut,0.011996314460116392,0.000843954544916116
CBL_Mut,0.01654587058696369,0.0008302389781899953
ZMYM2_Expr,0.0263149248358441,0.0007540567872651362
MALT1_Expr,0.009423179917158646,0.0006820416081523388
RP11-704M14.1_Expr,0.033704826240062546,0.0006756934077920697
CCNC_Expr,0.007659470556782007,0.0006633752490492981
RET_Expr,0.015588873676023822,0.0006474371439270686
CDH4_Expr,0.00499156197515745,0.0005852733256698984
CTNND1_Expr,0.022738669820247512,0.0005233722406807887
NOS1_Mut,0.0015691744010802589,0.0004915238506191383
GMPS_Expr,0.014358579576215339,0.0004765450597553137
ZRSR2_Mut,0.002993022665114756,0.00045281137279401095
AC104809.4_Expr,0.02676227015083003,0.0004071880124705766
ACVR1_Expr,0.014654271648830501,0.0003284061544823751
LIFR_Expr,0.014326351136477641,0.00030653316398069534
KMT2A_Expr,0.022396132447808022,0.0003041510959550656
FADD_Expr,0.023982497961133303,0.0002707215595258282
C2orf71_Mut,0.0,0.0002462623927110546
THRAP3_Expr,0.014662881678034888,0.00020622563694429468
NDRG1_Expr,0.009688684317520761,9.061511594292133e-05
LMO2_Expr,0.003576938114856762,4.545925189258563e-05
LS_165,0.011726649961393191,4.3454073573948536e-05
HOOK3_Expr,0.01476583225411424,4.279628664855095e-05
SPAG6_Expr,0.0174901933079296,1.470214657168491e-06
UGT2B10_Mut,0.016311527259165272,0.0
PRKAR2B_Mut,0.006571419671290338,0.0
CLCA2_Mut,0.027766442757097283,0.0
CHI3L1_Mut,0.027766442757097283,0.0
SENP1_Mut,0.027766442757097283,0.0
SCN9A_Mut,0.027766442757097283,0.0
DOCK4_Mut,0.005550888670418146,0.0
EFCC1_Mut,0.021511859955916653,0.0
AGR3_Mut,0.007890679315748059,0.0
ZNF285_Mut,0.0025316114208341887,0.0
STAG1_Mut,0.019262802403049225,0.0
NLRP1_Mut,0.012416232147985394,0.0
DGKI_Mut,0.01754719093354799,0.0
MMRN2_Mut,0.007457944857251364,0.0
EYS_Mut,0.012127659475119294,0.0
KAT6B_Mut,0.013070727439827578,0.0
GRIK2_Mut,0.013933550289899392,0.0
KIF26A_Mut,0.01280819149787701,0.0
RIMBP3_Mut,0.006955760863734271,0.0
ABCC8_Mut,0.014582639964332544,0.0
WDR52_Mut,0.0031179054372461076,0.0
OTOGL_Mut,0.012794991537783776,0.0
TBL3_Mut,0.002062667422733615,0.0
SGSM1_Mut,0.0012746822901817717,0.0
XIRP1_Mut,0.03181289540157732,0.0
RSL1D1_Mut,0.016713875319702677,0.0
BARHL1_Mut,0.010059377933260436,0.0
MED14_Mut,0.004282076187900131,0.0
MAN2C1_Mut,0.013713968445649123,0.0
IARS_Mut,0.006232203259708571,0.0
DOCK3_Mut,0.006153110478232683,0.0
INCENP_Mut,0.010630094572195247,0.0
GRIN2B_Mut,0.004115190607850925,0.0
CCDC141_Mut,0.01571656649724339,0.0
PXDNL_Mut,0.023165677921415908,0.0
SPRED2_Mut,0.014450180862995744,0.0
NPR3_Mut,0.0,0.0
COL19A1_Mut,0.00030266624399988604,0.0
IMPG1_Mut,0.007256404077663606,0.0
A1CF_Mut,0.00691293699873554,0.0
ARHGEF10L_Mut,0.02469888973677588,0.0
CA10_Mut,0.00874749441053011,0.0
SCN11A_Mut,0.012446162913556824,0.0
CHIA_Mut,0.007457944857251364,0.0
HERC1_Mut,0.05798550364590207,0.0
RSAD2_Mut,0.05798550364590207,0.0
KLHL9_Mut,0.0,0.0
LGALS13_Mut,0.020753035822280334,0.0
AS3MT_Mut,0.006249061645896549,0.0
SUSD5_Mut,0.006249061645896549,0.0
COL6A6_Mut,0.007800126718059649,0.0
MYO6_Mut,0.009186927671876777,0.0
HTR4_Mut,0.01685438552729778,0.0
WDR72_Mut,0.004505850604847311,0.0
ATG2A_Mut,0.015939003589578338,0.0
BMP2K_Mut,0.007223398825209607,0.0
TBL1XR1_Mut,0.006563512183958829,0.0
SETD2_Mut,0.0044916911531968015,0.0
MYC_Mut,0.017641320235991007,0.0
TMEM132D_Mut,0.008435733501477468,0.0
KCNMA1_Mut,0.003259905868048903,0.0
RSPH6A_Mut,0.03319691197708593,0.0
MXRA5_Mut,0.009031069040871281,0.0
WDR87_Mut,0.004101328971369459,0.0
LOXHD1_Mut,0.022190011395287552,0.0
ZFHX4_Mut,0.0022476492962848335,0.0
SLC9B1P1_Mut,0.01284638265303196,0.0
RIN3_Mut,0.00812499792894019,0.0
ROS1_Mut,0.0,0.0
BAI3_Mut,0.0066847284433445165,0.0
LRRN1_Mut,0.006571419671290338,0.0
TRPM1_Mut,0.009776678664808266,0.0
FAM135B_Mut,0.00517491887353574,0.0
XKR4_Mut,0.00750577897597159,0.0
CTSD_Mut,0.011277076374731179,0.0
SLC4A1_Mut,0.011277076374731179,0.0
SLC5A1_Mut,0.011277076374731179,0.0
FSTL1_Mut,0.011277076374731179,0.0
CCDC129_Mut,0.011277076374731179,0.0
SART1_Mut,0.006616473704827435,0.0
PIKFYVE_Mut,0.006616473704827435,0.0
WNT7B_Mut,0.006616473704827435,0.0
APBB2_Mut,0.006616473704827435,0.0
ADAMTS6_Mut,0.006616473704827435,0.0
CREB5_Mut,0.006616473704827435,0.0
SLC4A2_Mut,0.012923600182513631,0.0
SLC44A1_Mut,0.006616473704827435,0.0
HTR1D_Mut,0.016311527259165272,0.0
PGBD5_Mut,0.016311527259165272,0.0
SERPINA11_Mut,0.016311527259165272,0.0
PTPRS_Mut,0.016311527259165272,0.0
USP9X_Mut,0.005898432551727228,0.0
APCDD1_Mut,0.020946127807775168,0.0
SSC5D_Mut,0.0034286190382723887,0.0
POLQ_Mut,0.007892688612720184,0.0
TMC3_Mut,0.023165677921415908,0.0
MDM1_Mut,0.005531690294987035,0.0
GIT2_Mut,0.004527888412291222,0.0
EED_Mut,0.015175155388870779,0.0
GLDC_Mut,0.012794991537783776,0.0
PPIC_Mut,0.017081145692341322,0.0
KIAA1549_Mut,0.0027490304340362518,0.0
HTR3D_Mut,0.003169196903161062,0.0
TNS1_Mut,0.0001343487529380682,0.0
DIAPH2_Mut,0.0,0.0
PRKAG3_Mut,0.0028201070418147735,0.0
CLTCL1_Mut,0.019065754294181392,0.0
ADAMTS16_Mut,0.0,0.0
CFP_Mut,0.0036644898431356897,0.0
ZNF467_Mut,0.007579081059461391,0.0
ADAMTS15_Mut,0.00761560378944566,0.0
RAB33B_Mut,0.0006499769687844059,0.0
GRIP1_Mut,0.012167303017664218,0.0
KAT2A_Mut,0.007457944857251364,0.0
CNTN4_Mut,0.005886331087940351,0.0
NRAP_Mut,0.0031330117010859872,0.0
AMOTL2_Mut,0.02469888973677588,0.0
MYO7B_Mut,0.015236412446277981,0.0
HIST1H3C_Mut,0.017442041753996163,0.0
PLXNA4_Mut,0.02469888973677588,0.0
POLI_Mut,0.0,0.0
CERS3_Mut,0.007457944857251364,0.0
KCNH6_Mut,0.009680587071120766,0.0
DPF2_Mut,0.00869169905243818,0.0
TENM4_Mut,0.011334889474244696,0.0
KRT14_Mut,0.0002631751197215806,0.0
COL22A1_Mut,0.009386543377281334,0.0
SLC30A2_Mut,0.007457944857251364,0.0
ADAMTS12_Mut,0.005382317941469484,0.0
HIST1H1C_Mut,0.012446162913556824,0.0
CHD2_Mut,0.03249109054498366,0.0
RANBP17_Mut,0.015143771550139769,0.0
FBLN2_Mut,0.05166766312190091,0.0
MYH14_Mut,0.0038968105398142945,0.0
C6_Mut,0.009031873382812557,0.0
CDON_Mut,0.008295446397399932,0.0
SLC13A1_Mut,0.0,0.0
ULK1_Mut,0.0008015914339692519,0.0
PRR14_Mut,0.007457944857251364,0.0
PIGS_Mut,0.007457944857251364,0.0
PTPRA_Mut,0.007457944857251364,0.0
CACNA1D_Mut,0.007457944857251364,0.0
MARCH11_Mut,0.007457944857251364,0.0
EPB41L2_Mut,0.007457944857251364,0.0
CLPX_Mut,0.007457944857251364,0.0
SGK223_Mut,0.007457944857251364,0.0
HEPH_Mut,0.007457944857251364,0.0
CARNS1_Mut,0.009240840554485591,0.0
GNAS_Mut,0.006768561808088394,0.0
HUNK_Mut,0.007319195721662318,0.0
MYO1A_Mut,0.027766442757097283,0.0
NBEAL2_Mut,0.006616473704827435,0.0
PCDH1_Mut,0.014361819900687946,0.0
SPEG_Mut,0.012076193585487404,0.0
FILIP1_Mut,0.011277076374731179,0.0
CTCF_Mut,0.010630094572195247,0.0
FOLR4_Mut,0.004039445146011208,0.0
CNTNAP3B_Mut,0.016001122343637098,0.0
TSHZ2_Mut,0.012879115131659003,0.0
SERPINI1_Mut,0.0003925576534620987,0.0
NAV3_Mut,0.03929288080729853,0.0
SALL4_Mut,0.0008015914339692519,0.0
STK24_Mut,0.0008015914339692519,0.0
ADARB2_Mut,0.0008015914339692519,0.0
DSTYK_Mut,0.0008015914339692519,0.0
TAF1L_Mut,0.005184685837249553,0.0
WWC1_Mut,0.011077869646911416,0.0
SMR3B_Mut,0.01685438552729778,0.0
ROBO1_Mut,0.01685438552729778,0.0
A4GALT_Mut,0.01685438552729778,0.0
TTC17_Mut,0.01685438552729778,0.0
NR1H4_Mut,0.034220563775939156,0.0
HEG1_Mut,0.0028201070418147735,0.0
KCNB1_Mut,0.0028201070418147735,0.0
CYP2S1_Mut,0.0028201070418147735,0.0
AGBL1_Mut,0.0028201070418147735,0.0
RTL1_Mut,0.0028201070418147735,0.0
BTBD2_Mut,0.0007659737655885773,0.0
GABRB3_Mut,0.0007659737655885773,0.0
ATG2B_Mut,0.0007659737655885773,0.0
FGD6_Mut,0.0007659737655885773,0.0
CRHR2_Mut,0.0,0.0
CSN2_Mut,0.012794991537783776,0.0
TGFBI_Mut,0.0006269733045097243,0.0
SLC12A1_Mut,0.016001122343637098,0.0
CYTIP_Mut,0.009186927671876777,0.0
PUM1_Mut,0.034220563775939156,0.0
NLRP3_Mut,0.034220563775939156,0.0
TGFBR3_Mut,0.010720259745893872,0.0
CNTNAP1_Mut,0.005886331087940351,0.0
RBMS1_Mut,0.005886331087940351,0.0
BMP3_Mut,0.005886331087940351,0.0
LPIN3_Mut,0.00761560378944566,0.0
UBR5_Mut,0.016356313107362103,0.0
GRM3_Mut,0.0036152319267743105,0.0
KCNH7_Mut,0.027852195723011768,0.0
GJA8_Mut,0.006969963586303351,0.0
MYB_Mut,0.0,0.0
LPIN2_Mut,0.005273907460717853,0.0
ATP8B3_Mut,0.0,0.0
DCDC1_Mut,0.0036432622360792226,0.0
SH2D7_Mut,0.012604147566391805,0.0
RPAP1_Mut,0.0,0.0
BBS10_Mut,0.012604147566391805,0.0
TEX15_Mut,0.003479233907946119,0.0
ADCY8_Mut,0.0004967221185374436,0.0
CRY1_Mut,0.0032594939984588343,0.0
ARID1B_Mut,0.010908389965153498,0.0
ADAMTS7_Mut,0.005842980219845769,0.0
SPG11_Mut,0.005886331087940351,0.0
ZNF518B_Mut,0.034220563775939156,0.0
REXO1_Mut,0.034220563775939156,0.0
BAIAP3_Mut,0.034220563775939156,0.0
ZNF644_Mut,0.034220563775939156,0.0
JAK3_Mut,0.004275960894152667,0.0
TENM2_Mut,0.010601989970371579,0.0
DSCAM_Mut,0.04594850711241355,0.0
DOCK7_Mut,0.012604147566391805,0.0
PUF60_Mut,0.0044577511974184915,0.0
CSMD2_Mut,0.015991053355172438,0.0
OTOP2_Mut,0.016707853592071262,0.0
MPL_Mut,0.007699437064550419,0.0
TRPM4_Mut,0.003153476915067309,0.0
start_lost,0.0021554652888035215,0.0
stop_lost,0.023659675628331198,0.0
