UID	AML017	AML030	AML044	AML056	AML059	AML060	AML061	AML067	AML068	AML069	AML070	AML076	AML063	AML074	AML077	AML078	AML083	AML086	AML012	AML039	AML052	AML055	AML062Ph	AML071	AML010	AML013	AML051	AML079	AML098	AML099
RNF43	3.45983093201127	3.16785951633411	2.48524458847796	4.35951818479367	4.74224179737411	3.20556935547085	4.34708995246448	4.26547263976523	4.74195501259858	4.33036072839525	3.08507146587827	3.56489311920806	4.23820401234085	4.74224179737411	3.41416081347265	3.95106345388082	3.67627926054472	3.47026308675291	2.4104475453139	4.24297140369571	4.00800391912115	2.53682653051261	4.00092648350301	4.0974956185942	4.52798494088809	3.75944105574692	4.20326383340711	4.41426521503171	2.4104475453139	3.54743377027712
SDHAF2	6.99181574302798	7.11181660004549	6.89968343859605	6.95116721696024	7.12468782364612	6.90764002089892	7.11534460169327	6.78836402833579	6.97332280269333	6.86862185924925	7.12468782364612	7.0695197704839	7.03323313282516	6.88940903910906	6.95342780791763	6.82067227344121	7.07560839428439	6.86631713722907	6.86932629578783	7.0980730000836	7.05160583178874	7.07726196859421	7.12048422034137	6.78836402833579	6.99822292477507	6.89576304511381	6.8536959556766	6.87208894575918	6.88708126263542	7.06712472076012
RFWD3	6.05838783839565	5.54354738173568	5.74746402083657	6.23134047934877	6.07744226755775	6.31621977572123	6.08485766553629	6.52651242919823	6.53190201831519	5.81417395431225	6.66463386976814	6.43664152842867	5.71705474759345	6.32813627943698	6.03482021739536	6.34042474968718	6.52719543000798	6.62839136271688	5.54354738173568	5.69041704845072	6.72436339573317	5.92949986354158	5.91445005523867	6.47211599272415	6.0790649360016	6.11376833168717	5.81449187066325	6.72436339573317	6.0039580126777	6.14300545857042
ARHGEF10L	6.548906275027	7.05827578193767	4.9368404533673	4.47810190060609	4.52452085823527	7.01163900615392	4.69431903556352	4.30227994901555	4.88961068572314	6.58442030432622	6.68625669950205	5.91152681512114	7.05827578193767	4.30227994901555	5.71752577837521	6.08635733167408	5.83080636861007	5.57171263208478	6.37227661592481	6.61731938933327	5.97843279472682	4.89113926310446	5.64462397003688	4.88647546429006	4.66736667028141	4.90532432596524	4.39621206270035	6.01891229296352	6.19557352961769	6.88175974488046
PPP2R1A	5.1617417589212	5.34999951546981	5.73492202211013	5.1635172450873	5.43884622897188	5.52365389427392	5.67350876485059	5.66769804016472	5.48454869891161	5.400754540604	5.55624344807826	5.40321118968705	5.62002091092515	5.27761425351404	5.16459588711269	5.4505713521911	5.83361631546756	5.87812944573326	5.87812944573326	5.49687213350957	5.84995953855709	5.49429312132923	5.46796661180809	5.70138093874134	5.47540259309476	5.46929121221005	5.52879420900113	5.800859629622	5.1617417589212	5.40781241941132
PBRM1	6.34138605203229	6.47000055178498	6.611678741197	6.42851938026025	6.63300456083344	6.50780675612214	6.35540055210118	6.37530654276896	6.63300456083344	6.25029884964253	6.46235165194252	6.21274840615079	6.13095681763007	6.48377651752747	6.4799656792697	6.22897112139258	6.13878609907901	6.37687563341328	6.41115408177471	6.48902925373372	6.19708531962829	6.38384496299411	6.62667347467892	6.45058746920401	6.49328993822904	6.61418885577782	6.13095681763007	6.58095328089104	6.51071182044125	6.28372412776039
ASXL2	4.74321558294902	5.07813135028826	4.81158008710843	4.92044961750827	5.06765074347487	5.19484992101087	5.27543940043813	5.14696322327725	5.27509271204491	4.85466942535666	5.40109577516159	4.70416625893519	5.21197865949937	5.02123326451959	5.03612771023724	4.70416625893519	4.81475171705219	5.13736345292051	4.96653875012724	4.8039774139326	5.15044806481971	5.18355035904901	5.29594703609309	5.32933517685849	5.03219245343667	5.08928730276975	4.77280926532521	5.40109577516159	5.03492674671092	4.90135384161161
FBXW7	6.13474224964618	5.97145939435201	6.11884039481741	6.490512612448	6.1336043443729	6.58685199142997	6.1656339621933	6.17274785969939	6.10504843459342	6.28517131295153	6.40428337386884	6.31612200262013	6.15367620710785	6.05297896880784	6.12206326263023	6.00994422015684	5.97145939435201	6.32847025865139	6.47697817552392	6.267746939697	6.17782941062102	6.46995520615831	6.47468583505305	6.40417980739672	6.28042812396763	6.18763208354734	6.33880353928653	6.58685199142997	6.56352838760659	6.13677023985714
PPP6C	7.14408138257483	7.07129224844704	7.12491947840321	7.09559909508451	7.05370513495061	7.38463303632445	7.13693459681297	6.99035654515176	7.02477321709523	7.14527921174651	7.2933581366714	7.1667293567383	7.19621323756703	7.04554395788139	7.15490137960778	7.16540380686287	7.36192389818162	7.04859905974698	7.15731039310014	7.14844234727048	7.10406704828128	7.12511901049817	7.18981899307	7.06529170567675	7.37609455957575	7.38463303632445	7.13988719662999	6.99035654515176	7.13717817158083	7.14404330317542
ZNF331	6.08495332881213	6.39864087197529	5.46558350488275	5.66646204384053	5.58370915727853	5.79252259301164	5.75358789623278	5.54309400481484	6.00606062010724	5.80809810118776	5.64521181201173	5.81162996323374	6.37152377905389	5.70737013850089	5.64310795348687	5.77965654257012	5.91073596933734	5.7142859780546	6.39864087197529	6.14424072921367	5.87390618219351	5.46558350488275	5.59226496709935	5.67858123799154	5.6294091253342	5.79730553392463	6.05940323528647	5.82946033730823	5.76992508369959	5.62141807657866
PRCC	5.90087374797939	6.02721302252913	6.04078874137619	6.05760088013515	6.36084877487736	5.94409435797095	6.16430249355873	6.36168746720239	6.16593971355355	5.94857417182537	6.04004902767464	6.229587377671	5.97263319050076	5.79733971531798	5.92027574539459	6.00266260961381	6.09053408770135	6.12711083040754	6.28748606490463	5.84600950277593	5.83620673371151	5.90643742973172	5.79733971531798	6.36168746720239	5.99598932776088	5.8736033948533	6.07631965775612	6.20299625476914	5.85090642173683	6.07373906527041
ETNK1	6.30829273245545	6.37255716959912	6.15146846276591	5.88876702206902	6.13730211678821	5.95578392528259	6.03415821522871	5.7414907549561	6.01624609878226	6.10500167582536	5.75924916753559	5.7414907549561	6.01937275872706	5.89813153785209	6.02896127925253	6.09045966329783	6.24838793940855	5.92444604968204	6.39426129807559	6.12696972614233	6.09835320544114	5.86290197962035	5.79146617037127	5.7812081593746	5.94041880853411	6.07329146971145	6.39426129807559	5.82658371429287	6.01267737048429	5.99213015262487
PRF1	5.18406898163126	4.5456235131048	5.84834047315904	5.12522160342902	5.59526869713194	4.8381743014874	5.75379343709372	4.62179153136304	5.28577155346679	4.70818808663747	5.63758888921052	5.40191341496868	5.04145471321175	5.00295005193731	5.32481748069643	4.93530875017395	4.91456212037119	5.13381632259905	4.82500438132948	4.83092298614469	5.84834047315904	5.52873758217347	5.6662487473585	5.15759471598267	5.43797616772707	5.30098570321797	5.26426891373573	5.77125968302416	5.18162379856904	4.5456235131048
ZCCHC8	7.8666238058662	7.96788523325826	7.91824737818858	8.0639298675616	7.68535311015006	8.23416026284681	7.80134914542123	7.84969266075615	7.65070865750778	7.97821604889187	7.65070865750778	7.91979720683364	7.92134903428194	7.84558142966287	7.92057705882771	7.80509588419814	7.73590997387872	7.8930254599932	8.08632770205873	8.04771235055009	8.22432898891623	7.9879648339902	7.87255747997017	8.20464147820588	7.76794920410675	7.90178124392499	8.23416026284681	7.84220334739816	8.0463965486707	7.97529556980222
TMEM127	6.75101491243909	7.31820829331567	6.31599346819425	6.36514363881103	6.26019551528686	7.26185682669807	6.49838042602206	6.17288318898302	6.38119056965799	6.60210205709531	6.60658275992147	6.22333531452374	7.34479077576532	6.17288318898302	6.35504520194013	6.55829641272485	6.65323513220549	6.53056867111911	7.34479077576532	6.73631142565024	6.60788517072731	6.65061212445062	6.75025240966731	6.49374523253776	6.53513178834039	6.41045246228345	6.41774501697645	7.06376595998689	6.60369161740412	6.69912970299841
PRKACA	4.56370676697734	5.00582238659086	4.27270912260709	4.02277209502123	2.66157873170268	4.95857360671909	3.54855399885485	3.33943398952087	4.53959106203398	4.51129005499626	4.34470068407193	4.39814530311085	4.9677739578825	3.73079373209628	3.88613128838097	4.56309636281712	4.21500314263436	2.66157873170268	5.08680239429437	4.17624627598421	4.65089458093516	4.10335419181572	4.51274009060739	3.81451642248622	4.01673601629416	2.8797593386761	3.14091792652943	5.08680239429437	4.23646377419892	4.43572850438056
N4BP2	5.12703881906875	4.77775854203063	6.119368170425	6.12939908646644	5.71214722952867	5.06673920077999	6.00085805170373	6.20949227401169	5.62569698318428	5.54954859511002	4.54275575482002	5.56234558659193	5.56441853531413	5.60415938254457	5.20344339280864	4.60651535597494	4.54275575482002	6.28187972665587	4.76445500739242	5.58577771957597	6.3309319071492	6.3309319071492	5.62995808705999	5.57816947724602	5.37199271054455	5.88048669362724	5.4513399472861	5.32170358417313	6.10894335491676	5.61935972570785
PRKAR1A	8.65561467933039	8.23993465400113	8.86543685009131	8.26223257873847	8.94376938463794	8.76421113633842	8.83350494418458	8.7968108106653	8.45385580339849	8.53416154906523	8.80495016806051	8.94376938463794	8.37784440487648	8.41543867333578	8.46963300492917	8.52754973944496	8.45426779158285	7.94433817813943	8.83940434198279	8.72539351076822	8.4559448224757	8.43473209079854	8.57656848902306	8.10103027485553	8.63207724991994	8.68865599087857	8.61840963003413	7.94433817813943	8.69758453618304	8.37645682251818
PRKCB	6.3874192845861	6.27608520466798	6.36466314495611	6.91011005851411	6.06578283452875	6.85018854613891	6.91678071826643	6.66768148569759	6.50747441503063	6.54171778313428	6.86508725671977	6.58866582889566	6.16307929352279	6.47494401383607	6.75755535942094	6.63090451801135	6.55715873132448	6.36153457585561	6.70520221186396	6.06578283452875	6.43008227619134	6.99418928029996	6.74312964143097	6.81614379940498	6.90159075685859	6.99418928029996	6.77697005028679	6.53798036485727	6.77464936201602	6.34176265259999
PRKD1	0.879295510259441	2.63077501391308	3.34013044019796	2.15298441822155	2.89727384240488	2.90143693850595	1.62124985014646	2.29656550707807	3.77323711646701	3.09800137016443	2.60920921318101	1.13699020086513	2.59086340265616	2.76137725775923	2.15440195754845	0.755690005205583	2.79200605491925	3.8961966768715	3.21877271638004	1.07732589472041	1.365475204801	3.8961966768715	1.94946907291553	1.85368368514176	3.35171687339909	3.25726039323462	2.60514741627472	2.08832450126555	2.8998400688948	0.755690005205583
MAPK1	7.36082983579039	7.16434400176958	7.52304638083944	7.00105184934032	6.89788821553826	7.44932642948616	7.21239363239297	7.24737092617484	6.80787266988716	7.33375943349919	6.73664464550718	6.87070993561848	7.17501538018727	6.86445552280954	7.44105159416207	7.31962187764567	7.47930514509374	6.84734291591384	7.35142124695055	7.30362136171538	7.24827815814212	7.00944304046204	7.15198183223122	6.73664464550718	7.01275139110109	7.04135046539745	7.52304638083944	6.77087099695193	7.28792526330016	7.14134688370516
MAP2K1	8.14015270624803	7.74431538788679	7.92017593438212	7.65450244539299	7.39403353309648	8.30266288621307	7.50003834401601	7.50595633370341	7.15156202948541	8.15796900022321	7.28746548981145	7.54437376213468	8.29410518038564	7.27280568417282	7.85617495699362	8.02880235331843	8.25179143505298	7.0935278046703	8.30266288621307	8.17382966767133	7.79074187673791	7.47112883096339	8.03218704804834	7.0935278046703	7.44761984371709	7.40170723218445	7.79223107209068	7.42231167002027	7.78776795097083	8.28081358090613
MAP2K2	5.62725901356614	6.11545296191654	5.89622983073836	5.59990683834045	5.25501926135307	5.41224524219944	5.58965838909789	5.37714624952974	5.85067966841573	5.33236278319056	5.39736820364123	5.87518224984811	5.99081769681806	5.40594394028125	5.28083998429197	5.55891166087419	5.48313461457527	5.75401967217197	6.16667775707272	5.68526921077062	5.43494095231111	5.25501926135307	5.55590912250725	5.91644498892588	5.73158720966123	5.37318429769731	5.37934910401325	6.16667775707272	5.40451816718631	5.48777916306721
B2M	10.3724336953402	10.4923025312392	10.6609855593379	10.4862857916321	10.4290471954825	10.5165127971351	10.7178427646895	10.3925222902896	10.9160568361205	10.487154312973	10.1853864932623	10.5105742297835	10.7415570710863	10.6347979144633	10.2428291871379	10.8023880775473	10.1853864932623	10.6281165333843	10.6807374794327	10.7370733486662	10.6455097271342	10.8782702504094	10.9160568361205	10.606954437154	10.5693317621001	10.6184840555654	10.3490737920074	10.1890386140758	10.639267229353	10.7084504888124
CYSLTR2	4.08927939703206	3.8118409076606	3.72657794192728	4.3643582149425	4.36436597788065	3.97646234086606	4.11945924098767	3.14279647226549	4.60470709348399	2.52191673970952	4.41186527982183	3.62341424126937	3.28210064349851	4.11704142325446	3.95775012082195	2.55694739350328	4.00461681332774	3.07732165769905	2.77216481858057	2.52191673970952	2.95834489598155	3.51334928402548	4.2422346369894	4.09939356149847	3.33292229990339	3.99547564883991	3.6357556945868	4.60470709348399	3.52362833585827	3.82185958708948
GOPC	6.03653087080481	5.97907860542448	6.40262706322711	6.26096301874563	5.83603317128047	5.87384063424737	6.04946478042802	6.32175702686509	6.28986550852924	5.85126983362751	6.06902354771121	6.35722003620234	5.88772102026108	6.24521494045698	6.0084584841741	6.07595010298489	5.83097009808402	6.38395240444641	5.83097009808402	5.916411873917	6.22159172412213	6.38788204311947	6.19989119052999	6.37575760717047	6.05380013816148	6.20106426574366	6.1953194174766	6.40262706322711	6.19377157588854	6.0349778805461
SALL4	2.98001450060367	2.71024063666223	2.90093119509347	1.62756492672673	4.87944302177349	1.75921599280023	3.08026048777736	4.84626312103764	4.65154990864477	2.9166125783759	3.63893793468295	5.16881744949859	3.89457818964814	2.52804850354557	2.37130916721082	4.06456422244934	3.84365835554049	4.93568366139591	4.77028828351579	1.62756492672673	5.16881744949859	1.93399034161133	4.05787152734726	2.77662466633618	4.29828647703503	3.27556906554435	3.63385476838177	4.9832203344786	2.1875298267682	3.09503718870768
PTCH1	3.54130277515095	2.76216575612559	2.9950247193881	3.33626514992161	3.29083087689448	3.6770961408225	4.06698863487949	2.45270925070681	3.72003839602403	2.94217717326128	4.52234938750105	4.73003963107473	2.99176241762496	3.48870879709408	2.35112561621791	3.12954145312499	2.88310659187793	3.84547799697731	2.35112561621791	2.45061181633856	2.77321484903837	4.17123995675842	4.64891067302379	3.41197503520114	3.13038591389955	3.58544934586043	3.12357998484508	4.73003963107473	3.45972719597718	2.80461235738789
PTEN	7.40550615596751	7.096086279522	8.15463786047219	7.18257069022566	7.72812664154678	7.07656627370504	7.16641139348361	7.53299837829529	7.1847685014561	7.2676684015297	7.12690887276842	8.03236967308301	7.03420692108856	7.42080551344472	7.7437231309648	7.22302368335907	7.20384215572782	7.03420692108856	7.61163176575272	7.45415129542775	7.70617439396675	7.63748097402632	7.76880769904203	7.57169533673563	7.44419380023033	7.5544065885475	8.15463786047219	7.204069607843	7.46895352742761	7.45930807931204
BIRC6	7.94478439216783	7.80613645748684	8.06151870878622	8.23428688380579	8.19995106645291	8.01311015662468	8.09960175202651	7.93234100340681	8.13122746716639	8.01148165729839	8.14765708606333	8.0601509728044	7.93468270543651	8.10437556735811	8.17189032237251	8.08226530422431	8.1942351058313	8.23941997116239	7.8427776876458	7.87578422967984	7.81491727036807	7.98091483411165	7.80613645748684	8.00730831793973	8.22030224288965	8.23941997116239	8.09344553377962	7.86712571300122	8.16231714920678	8.03447236247231
ARID1B	6.32276189075719	6.1195060495951	6.86362162330333	7.41482037569078	7.23086190674011	6.34785710960227	7.03228593627551	6.58783595621459	7.31691549227324	6.50372320612587	6.14384440676106	6.52910908598769	6.1195060495951	7.35131426756292	6.62498500211949	6.33554092035427	6.16444840243978	7.27399156836935	6.16864445655146	6.57961291208012	6.57140561161211	7.41482037569078	6.38602978563213	7.20587712903129	7.23265399516381	7.33608606713014	6.90459970029356	6.82785222345699	6.82546091245469	6.27341738079236
PTK6	2.25056454358711	3.90320329564368	3.00811697975943	2.87077290103596	1.83972304598788	2.45195396666088	3.9247840080573	4.13752464389829	3.70523084633463	2.28357604821457	4.36174248089509	2.59434688701807	4.36174248089509	2.75883769885324	3.11798691350768	1.83972304598788	1.88525476988777	4.12649762322283	2.67933612732323	2.62137574106948	2.69614511642324	2.90521636330442	4.11569587571744	3.25259461614154	3.13545405115754	3.5753777026016	2.03164364975101	4.29531805804791	2.42956407838534	3.63932609084133
KIAA1549	5.06769704281529	3.23475669730626	3.93448934443033	4.18345449622847	4.91571983245464	3.64201267924434	5.32021497848147	4.84838985476598	5.32021497848147	5.11944340081134	4.41796045768583	4.68263262879004	3.72904677446437	5.22449662289021	4.30020223635132	4.28630730914493	4.9761876340059	5.04343611927334	3.24038727651569	4.13599116085925	4.66601405769601	4.8669901383743	4.2188885384589	5.16261380212104	4.80164080718059	4.88890551112286	4.21606469484513	5.21333945976485	3.23475669730626	4.9384079278916
RNF213	5.19907334178459	6.12851383200105	5.49156564747705	5.37155812146074	5.29967447513442	5.65162741125968	5.87790589340093	5.31200043230078	5.14942687551772	5.17208777193658	5.16303129124894	5.15916062287004	5.70265033258516	4.99994634984994	6.12851383200105	5.07429852391453	4.96293068262491	5.3793790303181	5.53286019639929	5.4280270806953	5.76548569596344	5.63803296176228	5.88699448910968	5.27849056211445	5.19812003080865	5.31756831395007	4.96293068262491	6.04478272646026	5.57938115882936	5.37030159038144
PTPN6	8.24446107843595	8.01441330709161	8.20322344910509	6.9524249466505	8.24368976369879	7.91478650006025	7.79120736919933	6.92325770519504	8.12927017969757	8.07324357191143	8.45317265150355	7.26034268383868	8.36680225746805	7.6452263597048	7.72783661006068	8.33908993161377	8.2225694029901	8.23000197022843	7.75493266552403	7.49951239738452	7.8974243968219	7.13729236824537	7.61456668380981	8.3744863952739	7.66415292576395	7.58240332547184	6.92325770519504	8.45317265150355	7.4158607773496	7.87796574196293
PTPN11	5.80571229407536	5.40451393572318	5.7654941838186	5.92960852928577	5.59047545081034	5.69202761704701	5.79409623272375	6.11280703799749	5.688892681194	5.68850536736523	5.44789835461591	5.89635458939268	5.72104936890884	5.85321841589056	5.813239802564	6.08488975114062	5.70921626239866	5.54176562570601	5.89837710437556	5.75773921743407	5.83978933973116	5.70747833918658	5.73814870064188	5.40451393572318	5.79436435464732	5.80334654176777	6.11280703799749	5.98607674216489	5.78187656153074	5.60650976516882
CCNB1IP1	6.95075538896249	6.29945762703469	7.94709256529776	7.65631869240943	7.94824094813131	7.03895543438233	7.74112356545585	7.83219916476353	7.88631509006293	7.4783857312657	7.5946463464024	8.08278447970343	6.34293630019525	8.08278447970343	7.80264388693211	7.21251471407246	7.37164991825349	7.54563792416637	6.29945762703469	7.00793851837163	7.54431779723707	7.9327956156416	7.00646617637987	7.70432045973976	7.30605428207238	7.07082601146295	8.04028007306611	6.87986058892584	7.74484011523325	7.45222392686796
PTPN13	4.12008622913695	2.87320538676591	4.84759716227427	3.5082495105977	4.0937915089819	3.62116132933829	4.75058288249417	5.10747455409678	4.69263888935492	3.62499332157818	3.42402663864997	4.73797171274901	4.95286394047179	4.2241276995269	3.422354422408	5.10747455409678	5.02102277126196	4.33834468583133	3.41597019218295	3.38907605851265	4.74298420427284	2.88304142101548	4.13071241472197	3.80668090173366	2.887950786472	3.85644286498983	4.6224243021466	4.575994932161	2.87320538676591	4.52366546066463
PTPRB	1.53273591646507	2.29679159152508	2.16165206330981	3.302548266497	2.89441084362626	3.24568425045578	3.69841555900842	3.5941695277581	3.14482177115126	3.04916904970385	2.76986518462504	3.40448501806612	1.53273591646507	1.58924295114798	3.38800136610283	1.83209993438593	2.06058810220108	3.91157070622713	2.27856682714714	3.0478666010318	3.03703411997644	3.81142843267763	3.75892293986084	2.14836383229839	2.57915523455658	2.72717653391131	2.62337818350689	3.91157070622713	2.7657897805727	3.34952351576199
PTPRC	8.8620538539152	8.9534645666705	8.73292904625452	7.9831370809664	8.52824222007551	8.93185107944833	8.89549028139994	8.41901628503054	8.13544794481342	8.54133833571415	7.9441362538291	8.40573139687655	8.22525439959134	7.98999292905921	8.83796792969674	8.54808787193751	8.51183848348136	7.91860858833784	8.9534645666705	8.37448281102185	8.30423592563231	7.91860858833784	8.64535165564096	8.44010384082548	8.38980438840867	8.83489219400499	8.87976907571127	7.98626424453101	8.41614622762875	8.45993306390617
PTPRD	2.45176157960182	2.45176157960182	3.14792090402903	3.87363829894453	3.53359016904946	3.76246682730876	3.71217241133322	4.44451848663356	4.7187291878681	2.81958187623926	4.20871145900587	3.17167583398093	3.16476712293521	3.42481531579303	3.30886442667828	3.00233577034362	2.78392473584325	4.59917221055361	3.84681832050073	2.52608590410127	4.84941563449954	4.0837077358821	4.8065765337832	3.52262286399836	3.52762430487402	3.76329752179107	3.16407495546369	4.84941563449954	3.30136365765772	3.25950511801503
PTPRK	1.81684147089026	3.62967229250519	1.71536815496506	1.71536815496506	3.65263413919843	4.36532988914011	2.9422479787498	2.82224560566796	3.94695488311707	3.43113191242165	4.86041821673825	2.06104712234777	3.55972845543435	3.05071725077764	2.7785423019726	3.12443870470251	2.47387884201898	3.90249226331093	2.12182950877712	2.91801909483828	2.85337139418255	4.37856178388459	4.86041821673825	3.4313071168626	2.7530919924282	3.24755589990723	3.3699257823131	4.75603157563545	2.71500138983136	2.85593256907513
BARD1	5.84005424479183	6.36403473437201	6.18475319365066	6.01399560354816	6.05034315279912	5.93914345636883	5.94384500567652	6.77913709082032	5.71327448170296	5.80464720813328	6.11913104360469	6.74640270263342	6.08622036948783	5.7240174650155	6.69754013929209	6.5255025861218	6.40952212265957	5.72128436752293	5.71327448170296	5.7601334507944	6.65891624816192	6.5514766030513	5.93121404166088	6.1408359742321	6.11956091239629	6.11313427969826	6.77913709082032	6.26864797403211	5.81915669351862	6.29705352086058
BAX	5.76508878162583	6.14849363307097	5.83583798793262	5.20206631046046	5.57524241003328	5.72812457320242	5.73253071205696	6.19737402950095	5.50742550193575	5.28985168627205	5.62389686657736	5.20206631046046	6.23172251196973	5.86500080251346	5.51712198520932	6.26912629702824	5.98809935272458	6.26912629702824	5.97712657154126	6.12319978941745	6.08085978773062	6.04272964948449	5.93751981406551	5.65932149083825	5.22701099760078	5.24091164567438	5.7052245854076	6.00797833960647	5.69009539701719	5.81001708000356
RAC1	8.64884295401306	8.94676367714711	8.21834835219401	8.23757035238394	8.09729370792627	9.02607786535313	8.51258438253422	8.34130003228642	7.95083518197509	8.52181268215916	8.5931425064087	8.4105506878466	9.02607786535313	7.94570599099903	8.79999685757891	8.84677226298895	8.61279936995437	8.31042365390881	8.35781597682114	8.91846283932556	8.62491602192643	8.29367784963436	8.45269448724372	8.03857847799365	8.01802660228823	7.94570599099903	8.64779313050965	8.48086830409123	8.57280424387977	8.98409748279557
RAD17	6.38241598596101	6.30834351765267	6.8110649443314	6.75833463620268	6.58753291376523	6.30133474656521	6.58774203498713	6.54903146946863	6.78860668047956	6.43149544630259	6.89363967493974	6.88007306532561	6.30133474656521	6.78847854296663	6.88003046883208	6.41387381649783	6.46763048537785	6.76701238524653	6.57027444824182	6.37088519958583	6.66166368407652	6.89168693933161	6.72061104889809	6.94573412265145	6.60653138954324	6.7395001051542	6.94573412265145	6.75906302316746	6.67838688554126	6.60482352778669
RAD21	7.69083737097825	7.58746815313981	7.74579710505094	7.59169164798657	7.99694451045297	7.75691600986769	7.71306722654481	8.06904599506822	7.76682764442609	7.5505604010564	7.17112792064345	7.55521261648462	7.72080327521975	7.69756781349728	7.66908928555805	7.73997477898032	7.19463912385051	7.17112792064345	7.72425181978948	7.49883403926271	7.81475926256984	7.74108393348121	7.50557899266922	7.46329794846076	7.55129772387937	7.63600884803906	8.06904599506822	7.20595518249714	7.62530496185805	7.39741611278841
RAD51B	4.02660582608533	4.16794394322266	3.8381145277378	3.99475101896867	3.87993974275886	3.53963318849267	4.10924252638155	4.30355812093089	4.07830778285188	3.79983183395762	3.77475913937922	3.71266337522244	3.69329477288636	3.96035282126338	4.13834033264573	4.30355812093089	4.15715632210897	4.14259354593437	3.63558296624126	3.53963318849267	3.63970625077263	4.17581381940363	4.22891245338907	4.04516740036233	3.82888045379957	4.08572942721945	4.11791795674375	3.82306249671116	3.66528775544236	3.8887123700422
RAF1	7.36889065889292	7.41114979743919	7.43296495353155	7.61498542182382	7.32146097636237	7.62169124086333	7.7710524297948	7.33192814705519	7.4005245293885	7.45047230974157	7.7136785178858	7.58858784764659	7.64028575261019	7.3466904493145	7.32146097636237	7.42247632996972	7.50375452433594	7.60029508894726	7.79318837038892	7.46467980339259	7.46328186677047	7.48453498700439	7.47509725716783	7.70247874704265	7.65884944685672	7.55036079743002	7.52418601701198	7.79318837038892	7.50182942298909	7.4529884892343
RALGDS	5.58142482679868	5.97253799590953	5.79321076346836	5.72109245348916	6.06266021846968	5.46463071669788	5.66501400445967	6.1004493383389	6.38792619246812	5.63876228871331	6.13039958614041	6.06231665947935	5.92866118969535	6.10964638546434	5.46463071669788	5.569137205573	5.56846673602446	6.42807246304965	6.4755765087579	6.09656460919493	6.15693450989682	5.88763950754036	5.95110061262658	6.55160780976168	6.1138199865862	5.96722297190771	5.48686226470918	6.55160780976168	5.61986299719514	5.64788585626896
RANBP2	7.02328089815165	6.60010820064785	6.7233767800995	7.28742616802513	7.04238732450965	6.96199324687388	7.06104374641512	7.29402101656902	7.13783742653958	7.00606915513119	7.00893136387697	6.79720338228185	6.99468768376745	7.29402101656902	7.26842069934754	7.07514125305262	7.01588900940121	6.99958808144368	6.60010820064785	6.68758844942695	6.84396660578132	7.00180248871212	6.98131861210036	6.62756071185039	7.15567310088864	7.19916658661055	7.27359697026963	6.6840003791898	7.13481434240615	7.01798578496384
RAP1GDS1	6.90679660445626	6.93056849263846	6.81509236244076	6.84179458544075	6.45521239091359	6.60020754498579	6.79025068194864	7.04896757000538	6.5989181110409	6.79164862839673	6.12552003979391	6.71044475488675	6.45725319189306	6.98399938597024	6.86153582404715	6.96826372837615	6.94788203207269	6.63255141018326	6.05005704871232	6.86957038486833	6.81707750157456	6.52280224977128	6.68145765899643	6.6749042995255	6.96349842083916	6.83319228076676	7.04896757000538	6.05005704871232	6.7789426338131	6.6821636164513
RARA	4.11550540093548	4.43399525233138	4.51855998063005	4.39165623874252	4.18750225729438	4.86460274504842	4.41580644143376	4.58177844020513	4.8898558439585	3.79184166535889	4.66195929910507	3.79184166535889	4.451331567824	4.22344012494896	4.17890843915147	3.85539146117807	4.08246784419427	4.90246774720937	4.72505878191246	4.0335786902275	4.79711717540786	4.54488780512475	4.95911275355617	4.68183159365747	4.13272837098066	4.40318636736083	4.02130582074312	4.95911275355617	4.37594254699937	4.54570545068461
RB1	6.69847134956135	7.16934981932735	6.85669262460892	6.63178999104235	6.02365676740589	7.16934981932735	6.514181833747	6.59863563029591	6.40476096830105	6.64511059032306	6.02365676740589	6.67177811645341	6.64669770359353	6.20042412622565	7.01185276150755	6.34531572330616	6.40125437361561	6.20954358355584	7.05551239711695	7.01704945479758	6.52108284346232	6.70386420964288	6.94830491219203	6.02690551880015	6.50532086655669	6.56061238755542	6.42597995440387	6.02847746243863	6.91397130266346	6.5428554093283
KDM5A	6.05922235084178	6.04885209218182	6.31318349749877	6.26872560109852	6.27656051610395	6.28254853593059	6.27870981164332	6.3803567068669	6.41945042812164	6.10392623670132	6.61231466013525	6.40948482102304	6.1381729296992	6.61231466013525	6.40716755233689	6.25111726407933	6.07501356642315	6.33197249527069	6.35423230376709	6.13481681247979	6.49472147519246	6.52284298022889	6.3378030293891	6.42452544776937	6.40859356557626	6.45048671855036	6.56704314413311	6.36965093030009	6.40560233991682	6.04885209218182
CCND1	4.43784000448754	3.62621184697703	1.22498578261381	1.47423488435201	1.30597538837397	3.50050695013444	3.63715890712121	4.43784000448754	4.11645815034386	4.24207807158969	2.13752297738903	2.65962356080924	2.9431565304615	1.22498578261381	4.3185812628633	4.42797129979062	3.90055360677084	3.39233830004755	3.54817274594353	4.33578903798378	4.24662352692542	3.70634105004839	2.47974424805571	1.47263191570201	2.96083773787158	2.95806317820849	1.29134866166254	4.05224552098701	3.40251022890643	4.2462409064979
