Sample_ID,Compound_ID,Chemical_compound,EC50,SLOPE,MAX,MIN,C_1,C_2,C_3,C_4,C_5,V_1,V_2,V_3,V_4,V_5,DSS,sDSS
AML_144_01,FIMM133832,AGI-5198,10000.0,-2.5,100,84.2,1.0,10,100,1000,10000,97.0,98.1,103.3,88.9,84.2,1.1,-0.2
AML_144_01,FIMM136402,Entospletinib,5000.0,-0.1,100,86.5,0.5,5,50,500,5000,97.3,90.4,103.3,86.5,95.5,0.0,0.0
AML_144_01,FIMM003734,Cediranib,1000.0,-2.5,100,86.5,0.1,1,10,100,1000,99.6,94.6,102.6,94.9,86.6,0.5,0.48
AML_144_01,FIMM000143,Lovastatin,10000.0,-2.5,100,91.8,1.0,10,100,1000,10000,96.4,102.8,101.5,103.3,91.8,0.0,
AML_144_01,FIMM003782,Lenalidomide,191.3,-0.9,100,71.8,10.0,100,1000,10000,100000,98.2,89.7,77.2,73.3,71.8,7.7,7.7
AML_144_01,FIMM100415,Ibrutinib,1000.0,-0.1,100,100.0,0.1,1,10,100,1000,100.0,100.0,100.0,100.0,100.0,0.0,0.0
AML_144_01,FIMM003711,Dovitinib,10000.0,-2.5,100,79.1,1.0,10,100,1000,10000,103.3,96.3,96.2,99.9,79.1,0.7,0.7
AML_144_01,FIMM000176,Vatalanib,10000.0,-2.5,100,97.5,1.0,10,100,1000,10000,114.2,127.8,111.8,97.5,98.6,0.0,0.0
AML_144_01,FIMM003778,Axitinib,1716.2,-2.5,100,51.2,1.0,10,100,1000,10000,111.4,110.0,101.7,90.0,51.2,4.2,4.08
AML_144_01,FIMM133878,NVP-AEW541,1532.1,-2.1,100,2.4,1.0,10,100,1000,10000,97.0,100.5,88.5,71.8,2.4,9.1,3.15
AML_144_01,FIMM133902,Selinexor,50.7,-0.5,100,6.3,1.0,10,100,1000,10000,87.4,70.0,45.3,28.8,6.3,23.9,9.48
AML_144_01,FIMM000170,Metformin,100000.0,-2.5,100,92.8,10.0,100,1000,10000,100000,105.9,98.8,99.8,103.2,94.8,0.0,0.0
AML_144_01,FIMM133875,JNJ-38877605,558.4,-0.4,100,61.0,1.0,10,100,1000,10000,96.4,83.8,93.3,84.8,61.0,4.2,4.2
AML_144_01,FIMM133844,PH-797804,1000.0,-2.5,100,80.0,0.1,1,10,100,1000,104.6,96.7,98.9,97.0,80.0,1.0,1.0
AML_144_01,FIMM133891,Birinapant,161.5,-2.1,100,49.6,0.1,1,10,100,1000,97.9,91.5,92.4,86.9,49.6,4.4,1.3
AML_144_01,FIMM003763,Nilotinib,1420.8,-2.5,100,40.8,1.0,10,100,1000,10000,103.2,109.2,114.0,82.5,40.8,5.8,5.8
AML_144_01,FIMM100382,Neratinib,245.7,-2.5,100,39.3,0.1,1,10,100,1000,87.4,92.6,93.1,94.8,39.3,4.1,3.88
AML_144_01,FIMM003761,Alisertib,98.4,-2.5,100,68.6,1.0,10,100,1000,10000,116.4,107.3,83.8,75.8,68.6,7.3,6.88
AML_144_01,FIMM003742,AZD2811,19.1,-2.5,100,63.6,0.1,1,10,100,1000,102.3,110.4,94.0,63.6,73.1,7.4,7.2
AML_144_01,FIMM003793,Vismodegib,10000.0,-2.5,100,87.6,1.0,10,100,1000,10000,110.0,101.2,100.1,103.9,87.6,0.0,0.0
AML_144_01,FIMM003713,Crizotinib,227.1,-2.5,100,60.0,0.1,1,10,100,1000,94.7,116.0,107.0,95.6,60.0,2.7,1.35
AML_144_01,FIMM003776,Tofacitinib,287.4,-1.1,100,53.3,0.5,5,50,500,5000,101.1,95.5,94.3,70.1,53.3,6.1,5.5
AML_144_01,FIMM136387,AGI-6780,10000.0,-2.5,100,82.0,1.0,10,100,1000,10000,103.6,110.6,100.7,109.5,82.0,0.2,-0.05
AML_144_01,FIMM133846,TG100-115,1688.7,-1.9,100,53.7,1.0,10,100,1000,10000,91.7,90.1,89.7,88.1,53.7,3.8,3.8
AML_144_01,FIMM003775,Dasatinib,1000.0,-0.6,100,92.0,0.1,1,10,100,1000,103.2,103.3,106.2,92.0,109.1,0.0,0.0
AML_144_01,FIMM000183,Erlotinib,1808.8,-2.5,100,50.1,1.0,10,100,1000,10000,102.2,90.9,91.8,90.9,50.1,4.2,3.58
AML_144_01,FIMM023830,Bortezomib,4.4,-1.7,100,1.5,0.1,1,10,100,1000,103.1,92.5,21.0,1.5,2.1,27.9,
AML_144_01,FIMM000160,Gefitinib,1598.4,-2.5,100,45.9,1.0,10,100,1000,10000,95.4,95.8,100.3,87.2,45.9,4.9,3.65
AML_144_01,FIMM100418,JQ1,72.9,-0.8,100,29.6,1.0,10,100,1000,10000,98.4,86.3,62.0,35.9,29.6,17.2,13.55
AML_144_01,FIMM003751,Trametinib,0.8,-1.1,100,37.5,0.0,0,0,0,250,99.7,86.3,51.5,39.9,37.5,18.9,18.33
AML_144_01,FIMM003746,Doramapimod,956.0,-2.5,100,20.6,1.0,10,100,1000,10000,108.7,102.2,104.5,58.0,20.6,9.6,8.6
AML_144_01,FIMM133818,Pelitinib,306.7,-1.5,100,17.6,0.2,2,20,200,2500,87.8,104.6,92.3,66.2,17.6,8.4,4.9
AML_144_01,FIMM003760,MK-2206,53.6,-1.3,100,53.1,0.1,1,10,100,1000,96.3,104.4,94.1,68.1,53.1,6.5,2.88
AML_144_01,FIMM003794,Sorafenib,1000.0,-2.5,100,100.0,0.1,1,10,100,1000,100.0,100.0,100.0,100.0,100.0,0.0,0.0
AML_144_01,FIMM003785,Tandutinib,1000.0,-2.5,100,86.0,0.1,1,10,100,1000,107.1,121.9,108.7,87.6,86.0,0.9,0.03
AML_144_01,FIMM003733,Motesanib,10000.0,-2.5,100,88.2,1.0,10,100,1000,10000,101.4,99.2,104.4,103.4,88.2,0.0,-0.03
AML_144_01,FIMM133779,GSK-1838705A,297.2,-2.5,100,70.6,0.2,2,20,200,2500,108.1,111.4,108.4,88.4,70.6,2.8,2.68
AML_144_01,FIMM003780,Bosutinib,2241.2,-2.5,100,2.8,1.0,10,100,1000,10000,105.8,113.2,117.7,89.0,2.8,7.2,2.68
AML_144_01,FIMM003705,Palbociclib,327.0,-0.6,100,34.2,1.0,10,100,1000,10000,98.6,90.5,74.0,65.4,34.2,10.4,7.73
AML_144_01,FIMM003767,Vemurafenib,4796.0,-2.5,100,72.1,1.0,10,100,1000,10000,110.9,110.4,116.1,123.2,72.1,0.6,0.43
AML_144_01,FIMM023833,Quizartinib,191.8,-2.5,100,74.5,0.1,1,10,100,1000,98.5,101.0,106.1,95.8,74.5,1.6,1.55
AML_144_01,FIMM003715,Foretinib,313.9,-2.5,100,54.1,0.1,1,10,100,1000,107.8,108.4,109.8,99.8,54.1,2.4,1.28
AML_145_01,FIMM003705,Palbociclib,1690.9,-1.5,100,61.3,1.0,10,100,1000,10000,101.8,94.5,89.1,89.3,61.3,2.9,0.23
AML_145_01,FIMM003742,AZD2811,171.5,-2.0,100,62.8,0.1,1,10,100,1000,104.9,94.2,91.4,90.9,62.8,2.9,2.7
AML_145_01,FIMM133818,Pelitinib,824.7,-2.5,100,70.5,0.2,2,20,200,2500,93.7,102.5,84.0,100.7,70.5,1.2,-2.3
AML_145_01,FIMM133874,SGX-523,5000.0,-2.5,100,95.2,0.5,5,50,500,5000,97.7,105.7,111.0,102.3,95.4,0.0,0.0
AML_145_01,FIMM003751,Trametinib,2.7,-0.6,100,26.9,0.0,0,0,0,250,93.3,84.2,66.8,42.4,26.9,16.2,15.63
AML_145_01,FIMM100375,Volasertib,52.0,-1.0,100,42.3,0.1,1,10,100,1000,107.3,96.8,89.2,63.8,42.3,8.0,5.23
AML_145_01,FIMM133827,AT7519,176.7,-2.5,100,1.0,1.0,10,100,1000,10000,100.6,100.1,80.9,1.0,1.4,20.9,2.33
AML_145_01,FIMM133867,KW-2449,376.0,-2.5,100,72.2,0.2,2,20,200,2500,113.9,104.9,98.0,92.5,72.2,2.2,2.2
AML_145_01,FIMM000170,Metformin,100000.0,-2.5,100,91.7,10.0,100,1000,10000,100000,91.7,103.1,110.2,107.4,107.4,0.0,0.0
AML_145_01,FIMM000160,Gefitinib,10000.0,-2.5,100,82.5,1.0,10,100,1000,10000,103.4,105.0,95.7,99.5,82.5,0.5,-0.75
AML_145_01,FIMM109464,Crenolanib,1491.0,-2.5,100,0.0,1.0,10,100,1000,10000,98.3,94.2,93.3,73.2,-0.6,9.6,1.33
AML_145_01,FIMM003734,Cediranib,1000.0,-2.5,100,93.8,0.1,1,10,100,1000,95.5,103.9,101.0,93.8,96.6,0.0,-0.03
AML_145_01,FIMM003784,Pazopanib,10000.0,-0.6,100,92.4,1.0,10,100,1000,10000,100.0,99.5,96.6,98.5,92.4,0.0,0.0
AML_145_01,FIMM003779,Saracatinib,10000.0,-0.5,100,93.1,1.0,10,100,1000,10000,109.6,106.0,93.1,99.2,96.8,0.0,0.0
AML_145_01,FIMM136387,AGI-6780,10000.0,-2.5,100,95.8,1.0,10,100,1000,10000,107.5,105.9,112.0,106.6,95.8,0.0,-0.25
AML_145_01,FIMM003710,Afatinib,1000.0,-2.5,100,95.6,0.1,1,10,100,1000,96.1,101.3,98.7,99.8,95.6,0.0,-0.88
AML_145_01,FIMM003715,Foretinib,18.8,-0.2,100,65.5,0.1,1,10,100,1000,92.3,84.3,81.4,94.1,65.5,4.5,3.38
AML_145_01,FIMM003783,Panobinostat,11.1,-2.5,100,1.8,0.1,1,10,100,1000,88.6,110.2,57.0,2.3,1.8,23.3,9.48
AML_145_01,FIMM003733,Motesanib,10000.0,-0.1,100,100.0,1.0,10,100,1000,10000,100.0,100.0,100.0,100.0,100.0,0.0,-0.03
AML_145_01,FIMM136402,Entospletinib,5000.0,-2.5,100,99.0,0.5,5,50,500,5000,108.5,112.3,99.0,107.3,103.8,0.0,0.0
AML_145_01,FIMM003750,Idelalisib,2155.5,-2.5,100,65.3,1.0,10,100,1000,10000,99.7,96.1,96.2,95.7,65.3,2.3,1.88
AML_145_01,FIMM003761,Alisertib,345.3,-1.1,100,65.6,1.0,10,100,1000,10000,110.7,102.5,91.5,74.7,65.6,5.0,4.58
AML_145_01,FIMM003719,SNS-032,29.3,-1.5,100,1.3,1.0,10,100,1000,10000,99.1,84.2,14.3,1.3,2.6,30.0,6.5
AML_145_01,FIMM100415,Ibrutinib,1000.0,-2.5,100,80.8,0.1,1,10,100,1000,94.8,97.6,96.7,106.6,80.8,0.3,0.3
AML_145_01,FIMM003794,Sorafenib,1000.0,-0.1,100,87.9,0.1,1,10,100,1000,93.7,87.9,94.7,89.6,112.5,0.0,0.0
AML_145_01,FIMM000274,Lapatinib,1000.0,-0.1,100,100.0,0.1,1,10,100,1000,100.0,100.0,100.0,100.0,100.0,0.0,0.0
AML_145_01,FIMM003785,Tandutinib,29.6,-0.7,100,73.9,0.1,1,10,100,1000,107.4,95.5,89.7,84.6,73.9,2.9,2.03
AML_145_01,FIMM100364,Regorafenib,3596.2,-2.5,100,46.2,1.0,10,100,1000,10000,112.5,103.6,103.7,104.8,46.2,2.5,2.13
AML_145_01,FIMM100382,Neratinib,414.3,-2.5,100,57.0,0.1,1,10,100,1000,95.5,108.6,94.0,113.0,57.0,1.6,1.38
AML_145_01,FIMM133846,TG100-115,10000.0,-0.5,100,97.6,1.0,10,100,1000,10000,100.5,101.4,97.6,100.1,98.1,0.0,0.0
AML_145_01,FIMM133902,Selinexor,35.0,-0.5,100,6.8,1.0,10,100,1000,10000,88.8,66.6,41.1,23.5,6.8,25.6,11.18
AML_145_01,FIMM003791,Masitinib,1610.6,-2.5,100,59.2,1.0,10,100,1000,10000,114.3,98.0,99.1,90.5,59.2,3.5,0.15
AML_145_01,FIMM100395,Cabozantinib,1000.0,-0.4,100,89.9,0.1,1,10,100,1000,96.2,97.8,92.2,92.7,89.9,0.0,-0.05
AML_145_01,FIMM003767,Vemurafenib,4363.3,-2.5,100,42.7,1.0,10,100,1000,10000,113.1,110.8,108.3,125.1,42.7,2.2,2.03
AML_145_01,FIMM133779,GSK-1838705A,2500.0,-2.5,100,92.2,0.2,2,20,200,2500,103.4,99.9,99.9,116.5,96.0,0.0,-0.13
AML_145_01,FIMM003790,Olaparib,760.4,-1.1,100,64.3,1.0,10,100,1000,10000,100.6,87.1,97.7,80.0,64.3,3.8,3.03
AML_145_01,FIMM000183,Erlotinib,1466.6,-2.4,100,59.8,1.0,10,100,1000,10000,99.4,116.8,97.5,88.7,59.8,3.7,3.08
AML_145_01,FIMM133840,PD184352,675.5,-0.8,100,29.3,1.0,10,100,1000,10000,102.7,99.3,83.0,64.1,29.3,9.0,7.05
AML_145_01,FIMM100386,Linifanib,1000.0,-0.3,100,93.9,0.1,1,10,100,1000,93.9,108.1,97.1,94.2,104.4,0.0,0.0
AML_145_01,FIMM109463,Ralimetinib,10000.0,-0.7,100,100.0,1.0,10,100,1000,10000,100.0,100.0,100.0,100.0,100.0,0.0,0.0
AML_145_01,FIMM003763,Nilotinib,10000.0,-2.5,100,92.5,1.0,10,100,1000,10000,92.5,101.5,94.5,117.7,116.5,0.0,0.0
AML_145_01,FIMM100362,Midostaurin,48.9,-0.3,100,72.7,1.0,10,100,1000,10000,94.9,91.5,82.5,72.7,87.6,4.0,3.13
AML_145_01,FIMM003775,Dasatinib,5.4,-2.5,100,73.5,0.1,1,10,100,1000,102.5,101.2,77.9,73.5,93.7,6.7,6.7
AML_145_01,FIMM100396,AZD1480,114.0,-1.5,100,45.9,0.1,1,10,100,1000,94.8,106.0,95.0,76.2,45.9,5.5,5.28
AML_145_01,FIMM003776,Tofacitinib,157.7,-0.9,100,34.4,0.5,5,50,500,5000,102.6,96.8,81.9,53.1,34.4,10.9,10.3
AML_145_01,FIMM003746,Doramapimod,10000.0,-0.1,100,100.0,1.0,10,100,1000,10000,100.0,100.0,100.0,100.0,100.0,0.0,-1.0
AML_145_01,FIMM003769,Vandetanib,1000.0,-2.5,100,88.6,0.1,1,10,100,1000,96.3,110.3,96.7,99.3,88.6,0.0,-0.38
AML_145_01,FIMM100418,JQ1,102.9,-1.0,100,6.0,1.0,10,100,1000,10000,89.7,89.9,55.7,12.0,6.0,21.6,17.95
AML_145_01,FIMM133832,AGI-5198,10000.0,-0.1,100,87.5,1.0,10,100,1000,10000,100.1,94.5,87.5,100.8,97.2,0.0,-1.3
AML_145_01,FIMM003756,Ruxolitinib,66.1,-2.5,100,35.1,1.0,10,100,1000,10000,99.2,99.7,52.1,35.1,47.1,17.6,14.08
AML_145_01,FIMM133809,Lenvatinib,2500.0,-0.4,100,100.0,0.2,2,20,200,2500,100.0,100.0,100.0,100.0,100.0,0.0,0.0
AML_145_01,FIMM133844,PH-797804,1000.0,-0.1,100,100.0,0.1,1,10,100,1000,100.0,100.0,100.0,100.0,100.0,0.0,0.0
AML_145_01,FIMM003708,Selumetinib,510.2,-0.8,100,28.6,1.0,10,100,1000,10000,105.0,92.1,82.6,59.4,28.6,10.0,7.65
AML_145_01,FIMM003780,Bosutinib,2984.0,-2.5,100,6.8,1.0,10,100,1000,10000,103.4,119.3,110.0,97.6,6.8,5.5,0.98
AML_145_01,FIMM133891,Birinapant,101.3,-1.5,100,58.7,0.1,1,10,100,1000,90.7,89.3,98.3,79.8,58.7,4.3,1.2
AML_145_01,FIMM003749,BMS-754807,429.0,-2.5,100,66.9,1.0,10,100,1000,10000,99.4,107.6,112.6,66.9,82.5,5.1,2.93
AML_145_01,FIMM000176,Vatalanib,10000.0,-2.5,100,91.6,1.0,10,100,1000,10000,91.6,104.8,93.8,106.6,123.1,0.0,0.0
AML_145_01,FIMM023830,Bortezomib,17.5,-2.5,100,1.5,0.1,1,10,100,1000,97.4,104.5,80.6,1.5,1.7,20.9,
AML_145_01,FIMM023820,Sunitinib,1000.0,-2.5,100,88.7,0.1,1,10,100,1000,108.7,102.7,101.8,88.7,90.3,0.3,0.3
AML_145_01,FIMM003760,MK-2206,111.5,-0.9,100,74.2,0.1,1,10,100,1000,108.7,100.3,93.5,90.3,74.2,1.7,-1.93
AML_145_01,FIMM003738,Tivozanib,10000.0,-2.5,100,80.8,1.0,10,100,1000,10000,108.1,103.2,98.9,105.7,80.8,0.3,0.08
AML_145_01,FIMM000143,Lovastatin,10000.0,-2.5,100,93.6,1.0,10,100,1000,10000,103.6,96.5,109.2,104.2,95.7,0.0,
AML_145_01,FIMM133875,JNJ-38877605,10000.0,-0.3,100,92.3,1.0,10,100,1000,10000,97.5,95.3,99.6,92.3,93.2,0.0,0.0
AML_145_01,FIMM000172,Imatinib,10000.0,-2.5,100,99.1,1.0,10,100,1000,10000,120.2,106.9,99.1,102.8,99.2,0.0,-0.7
AML_145_01,FIMM003781,Canertinib,1823.5,-2.5,100,0.2,1.0,10,100,1000,10000,114.3,99.3,98.7,82.0,0.2,8.5,1.78
AML_145_01,FIMM023833,Quizartinib,1000.0,-0.4,100,86.1,0.1,1,10,100,1000,103.3,90.1,91.7,94.4,86.1,0.2,0.15
AML_145_01,FIMM133878,NVP-AEW541,1690.2,-2.5,100,18.2,1.0,10,100,1000,10000,94.5,107.8,103.7,82.7,18.2,7.3,1.35
AML_145_01,FIMM023812,Cytarabine,275.9,-1.2,100,5.2,1.0,10,100,1000,10000,94.1,114.7,74.6,24.3,5.2,17.0,
AML_145_01,FIMM003713,Crizotinib,1000.0,-2.5,100,89.8,0.1,1,10,100,1000,110.0,97.2,106.6,111.8,92.5,0.0,-1.35
AML_145_01,FIMM133821,Tozasertib,77.6,-2.5,100,71.9,1.0,10,100,1000,10000,104.9,110.7,81.4,71.9,75.4,6.7,5.0
AML_145_01,FIMM003717,Tanespimycin,147.5,-1.7,100,3.7,1.0,10,100,1000,10000,101.6,96.9,67.0,7.1,3.7,20.9,12.4
AML_145_01,FIMM003774,Lestaurtinib,58.2,-0.9,100,10.7,0.1,1,10,100,1000,99.7,91.5,85.1,46.6,10.7,12.3,9.7
AML_145_01,FIMM115484,Venetoclax,0.2,-0.2,100,68.5,0.1,1,10,100,1000,81.6,84.0,84.7,73.4,68.5,8.4,8.4
AML_145_01,FIMM003782,Lenalidomide,100000.0,-1.3,100,88.2,10.0,100,1000,10000,100000,105.1,110.4,97.5,91.7,88.2,0.2,0.2
AML_145_01,FIMM003711,Dovitinib,10000.0,-2.5,100,89.3,1.0,10,100,1000,10000,92.3,103.7,107.5,98.9,89.3,0.0,0.0
AML_145_01,FIMM003778,Axitinib,1550.4,-2.5,100,52.4,1.0,10,100,1000,10000,118.3,101.5,110.4,88.0,52.4,4.4,4.28
AML_145_01,FIMM133780,GSK-1904529A,10000.0,-2.5,100,98.3,1.0,10,100,1000,10000,101.2,104.2,98.3,110.7,108.4,0.0,0.0
AML_145_01,FIMM003793,Vismodegib,10000.0,-0.2,100,81.6,1.0,10,100,1000,10000,97.0,100.8,81.6,101.0,119.0,0.0,0.0
AML_146_01,FIMM133827,AT7519,114.1,-1.3,100,1.6,1.0,10,100,1000,10000,90.4,90.4,57.1,1.7,1.6,22.5,3.93
AML_146_01,FIMM133846,TG100-115,10000.0,-0.6,100,78.0,1.0,10,100,1000,10000,95.5,100.3,91.7,88.8,78.0,1.6,1.6
AML_146_01,FIMM100386,Linifanib,1000.0,-2.5,100,98.7,0.1,1,10,100,1000,98.7,101.7,104.1,102.8,103.4,0.0,0.0
AML_146_01,FIMM133780,GSK-1904529A,10000.0,-2.5,100,93.1,1.0,10,100,1000,10000,106.3,106.0,96.6,93.1,94.7,0.0,0.0
AML_146_01,FIMM003756,Ruxolitinib,107.2,-0.7,100,36.2,1.0,10,100,1000,10000,97.4,89.8,67.8,49.9,36.2,13.9,10.38
AML_146_01,FIMM003782,Lenalidomide,29361.4,-2.5,100,6.2,10.0,100,1000,10000,100000,108.6,102.3,104.7,97.0,6.2,5.6,5.6
AML_146_01,FIMM003767,Vemurafenib,10000.0,-2.5,100,80.9,1.0,10,100,1000,10000,102.3,100.5,106.8,109.5,80.9,0.3,0.13
AML_146_01,FIMM003760,MK-2206,43.0,-0.8,100,53.0,0.1,1,10,100,1000,100.3,103.4,85.9,71.2,53.0,6.6,2.98
AML_146_01,FIMM003746,Doramapimod,3874.5,-2.5,100,39.1,1.0,10,100,1000,10000,96.6,103.9,110.5,110.8,39.1,2.7,1.7
AML_146_01,FIMM100382,Neratinib,345.1,-2.5,100,74.2,0.1,1,10,100,1000,101.2,93.1,100.4,101.4,74.2,0.9,0.68
AML_146_01,FIMM100362,Midostaurin,861.8,-2.5,100,70.3,1.0,10,100,1000,10000,93.2,100.6,100.5,82.4,70.3,3.3,2.43
AML_146_01,FIMM003776,Tofacitinib,586.7,-2.5,100,51.4,0.5,5,50,500,5000,94.8,97.7,103.3,80.5,51.4,5.2,4.6
AML_146_01,FIMM000183,Erlotinib,10000.0,-2.5,100,78.4,1.0,10,100,1000,10000,102.3,102.4,96.6,95.8,78.4,1.3,0.68
AML_146_01,FIMM133809,Lenvatinib,2500.0,-2.5,100,100.0,0.2,2,20,200,2500,100.0,100.0,100.0,100.0,100.0,0.0,0.0
AML_146_01,FIMM003717,Tanespimycin,394.3,-1.4,100,7.5,1.0,10,100,1000,10000,102.0,103.3,87.4,27.8,7.5,15.0,6.5
AML_146_01,FIMM136387,AGI-6780,10000.0,-2.5,100,92.3,1.0,10,100,1000,10000,99.2,107.8,99.7,105.5,92.3,0.0,-0.25
AML_146_01,FIMM115484,Venetoclax,1000.0,-0.8,100,92.6,0.1,1,10,100,1000,98.9,98.1,94.9,92.6,93.3,0.0,0.0
AML_146_01,FIMM000172,Imatinib,2626.0,-2.5,100,57.0,1.0,10,100,1000,10000,101.8,101.4,104.4,97.1,57.0,2.6,1.9
AML_146_01,FIMM023833,Quizartinib,1000.0,-2.5,100,85.0,0.1,1,10,100,1000,111.3,111.5,105.5,105.5,85.0,0.1,0.05
AML_146_01,FIMM003733,Motesanib,10000.0,-0.1,100,100.0,1.0,10,100,1000,10000,100.0,100.0,100.0,100.0,100.0,0.0,-0.03
AML_146_01,FIMM003763,Nilotinib,10000.0,-2.5,100,92.7,1.0,10,100,1000,10000,95.1,92.7,98.3,110.8,106.0,0.0,0.0
AML_146_01,FIMM133844,PH-797804,1000.0,-0.2,100,99.9,0.1,1,10,100,1000,100.0,100.0,100.0,100.0,100.0,0.0,0.0
AML_146_01,FIMM003742,AZD2811,1000.0,-0.4,100,100.0,0.1,1,10,100,1000,100.0,100.0,100.0,100.0,100.0,0.0,-0.2
AML_146_01,FIMM003705,Palbociclib,1621.5,-2.3,100,47.4,1.0,10,100,1000,10000,105.3,93.8,92.6,86.9,47.4,4.7,2.03
AML_146_01,FIMM000160,Gefitinib,1670.9,-2.1,100,62.4,1.0,10,100,1000,10000,97.7,98.5,92.6,90.5,62.4,3.0,1.75
AML_146_01,FIMM133840,PD184352,816.9,-1.3,100,73.4,1.0,10,100,1000,10000,105.5,108.2,96.4,85.5,73.4,2.4,0.45
AML_146_01,FIMM100395,Cabozantinib,1000.0,-2.5,100,94.7,0.1,1,10,100,1000,102.7,102.2,96.1,94.7,95.0,0.0,-0.05
AML_146_01,FIMM023830,Bortezomib,4.8,-1.4,100,2.8,0.1,1,10,100,1000,98.3,90.2,28.3,3.4,2.8,26.9,
AML_146_01,FIMM023812,Cytarabine,1174.2,-2.5,100,20.2,1.0,10,100,1000,10000,97.4,111.5,103.4,68.0,20.2,8.7,
AML_146_01,FIMM003738,Tivozanib,10000.0,-2.5,100,92.6,1.0,10,100,1000,10000,105.3,100.4,105.9,118.8,94.8,0.0,-0.23
AML_146_01,FIMM003783,Panobinostat,22.4,-2.5,100,6.9,0.1,1,10,100,1000,102.0,103.4,89.5,6.9,7.0,18.6,4.78
AML_146_01,FIMM109463,Ralimetinib,10000.0,-2.5,100,96.0,1.0,10,100,1000,10000,102.9,108.9,123.9,114.0,97.9,0.0,0.0
AML_146_01,FIMM000274,Lapatinib,1000.0,-2.5,100,98.4,0.1,1,10,100,1000,98.4,105.3,102.9,105.1,106.1,0.0,0.0
AML_146_01,FIMM003713,Crizotinib,1000.0,-2.5,100,89.5,0.1,1,10,100,1000,108.0,94.2,103.0,101.5,94.7,0.0,-1.35
AML_146_01,FIMM133832,AGI-5198,10000.0,-0.9,100,88.1,1.0,10,100,1000,10000,101.6,97.4,93.6,88.9,88.1,0.4,-0.9
AML_146_01,FIMM100418,JQ1,223.9,-1.2,100,33.6,1.0,10,100,1000,10000,104.8,100.9,81.5,43.1,33.6,12.7,9.05
AML_146_01,FIMM003708,Selumetinib,1500.5,-2.5,100,54.1,1.0,10,100,1000,10000,109.1,99.4,98.6,87.8,54.1,4.3,1.95
AML_146_01,FIMM003780,Bosutinib,3130.1,-2.5,100,0.3,1.0,10,100,1000,10000,101.0,109.3,111.8,99.5,0.3,5.6,1.08
AML_146_01,FIMM133874,SGX-523,5000.0,-2.5,100,93.9,0.5,5,50,500,5000,107.7,104.9,109.5,107.6,93.9,0.0,0.0
AML_146_01,FIMM003790,Olaparib,1394.7,-2.2,100,60.0,1.0,10,100,1000,10000,97.1,103.4,97.7,87.2,60.0,3.7,2.93
AML_146_01,FIMM133867,KW-2449,2500.0,-2.5,100,98.3,0.2,2,20,200,2500,98.3,104.2,106.3,105.3,106.8,0.0,0.0
AML_146_01,FIMM003750,Idelalisib,2208.0,-2.5,100,71.4,1.0,10,100,1000,10000,96.7,103.9,104.4,96.6,71.4,1.7,1.28
AML_146_01,FIMM003710,Afatinib,156.3,-2.3,100,72.7,0.1,1,10,100,1000,97.6,103.0,96.9,92.8,72.7,2.0,1.13
AML_146_01,FIMM003775,Dasatinib,1000.0,-0.7,100,100.0,0.1,1,10,100,1000,100.0,100.0,100.0,100.0,100.0,0.0,0.0
AML_146_01,FIMM003761,Alisertib,10000.0,-2.5,100,82.4,1.0,10,100,1000,10000,102.2,99.3,94.3,98.4,82.4,0.6,0.18
AML_146_01,FIMM133821,Tozasertib,3522.4,-2.5,100,41.8,1.0,10,100,1000,10000,113.8,110.8,101.0,104.1,41.8,2.8,1.1
AML_146_01,FIMM100375,Volasertib,1000.0,-2.5,100,76.0,0.1,1,10,100,1000,103.2,96.5,104.3,91.6,76.0,1.9,-0.88
AML_146_01,FIMM100364,Regorafenib,4118.6,-2.5,100,61.1,1.0,10,100,1000,10000,102.2,104.0,102.6,111.2,61.1,1.4,1.03
AML_146_01,FIMM003785,Tandutinib,1000.0,-2.5,100,90.6,0.1,1,10,100,1000,102.2,98.8,99.5,90.6,90.7,0.0,-0.88
AML_146_01,FIMM133779,GSK-1838705A,2500.0,-2.5,100,87.8,0.2,2,20,200,2500,98.1,105.1,103.5,95.8,87.8,0.2,0.08
AML_146_01,FIMM109464,Crenolanib,1378.4,-1.4,100,0.0,1.0,10,100,1000,10000,96.5,93.9,84.0,63.9,-0.4,9.6,1.33
AML_146_01,FIMM003779,Saracatinib,3871.8,-2.5,100,72.2,1.0,10,100,1000,10000,97.1,108.5,101.4,104.9,72.2,0.9,0.9
AML_146_01,FIMM003781,Canertinib,1363.4,-2.5,100,0.0,1.0,10,100,1000,10000,105.0,101.6,98.9,68.5,-0.4,10.0,3.28
AML_146_01,FIMM133818,Pelitinib,206.8,-0.7,100,57.8,0.2,2,20,200,2500,97.3,92.9,91.2,81.8,57.8,4.3,0.8
AML_146_01,FIMM023820,Sunitinib,1000.0,-0.1,100,100.0,0.1,1,10,100,1000,100.0,100.0,100.0,100.0,100.0,0.0,0.0
AML_146_01,FIMM133902,Selinexor,66.0,-0.5,100,29.4,1.0,10,100,1000,10000,94.1,78.4,63.3,43.5,29.4,16.9,2.48
AML_146_01,FIMM003715,Foretinib,1000.0,-2.5,100,91.2,0.1,1,10,100,1000,103.5,112.7,91.2,105.8,98.9,0.0,-1.13
AML_146_01,FIMM003711,Dovitinib,10000.0,-2.5,100,95.2,1.0,10,100,1000,10000,107.7,98.6,101.8,96.5,95.2,0.0,0.0
