Column_Label,Type
CTBP1,Gene_Expr
LRRC36,Gene_Expr
TPPP3,Gene_Expr
ZDHHC1,Gene_Expr
ATP6V0D1,Gene_Expr
AGRP,Gene_Expr
ZFYVE28,Gene_Expr
CARMIL2,Gene_Expr
C16orf86,Gene_Expr
FAM131B,Gene_Expr
RGS12,Gene_Expr
PSKH1,Gene_Expr
ZYX,Gene_Expr
ABR,Gene_Expr
LYPD5,Gene_Expr
CCDC117,Gene_Expr
ZNF230,Gene_Expr
CCDC107,Gene_Expr
ZNF222,Gene_Expr
NPR2,Gene_Expr
ZNF221,Gene_Expr
ZNF233,Gene_Expr
ZNF235,Gene_Expr
GNE,Gene_Expr
TNFRSF13C,Gene_Expr
ARHGAP35,Gene_Expr
PTGIR,Gene_Expr
CALM3,Gene_Expr
DFFA,Gene_Expr
CCDC28B,Gene_Expr
IQCC,Gene_Expr
TMEM234,Gene_Expr
BSDC1,Gene_Expr
ZBTB8A,Gene_Expr
ATAD3B,Gene_Expr
SSU72,Gene_Expr
UBE2J2,Gene_Expr
ZNF362,Gene_Expr
FNDC5,Gene_Expr
CPAMD8,Gene_Expr
NR2F6,Gene_Expr
ANKLE1,Gene_Expr
MIX23,Gene_Expr
VMA21,Gene_Expr
KALRN,Gene_Expr
CILP2,Gene_Expr
ABCG1,Gene_Expr
TFF3,Gene_Expr
TMPRSS3,Gene_Expr
UBASH3A,Gene_Expr
RSPH1,Gene_Expr
SLC37A1,Gene_Expr
PDE9A,Gene_Expr
WDR4,Gene_Expr
NDUFV3,Gene_Expr
PKNOX1,Gene_Expr
U2AF1,Gene_Expr
HSF2BP,Gene_Expr
RRP1B,Gene_Expr
PDXK,Gene_Expr
G6PD,Gene_Expr
CSTB,Gene_Expr
RRP1,Gene_Expr
AGPAT3,Gene_Expr
TRAPPC10,Gene_Expr
GAB3,Gene_Expr
GATD3,Gene_Expr
ICOSLG,Gene_Expr
AIRE,Gene_Expr
CFAP410,Gene_Expr
ZNF66,Gene_Expr
LRRC3,Gene_Expr
ITGB2,Gene_Expr
SLX9,Gene_Expr
RALGDS,Gene_Expr
FTCD,Gene_Expr
SPATC1L,Gene_Expr
LSS,Gene_Expr
VAV2,Gene_Expr
MCM3AP,Gene_Expr
C21orf58,Gene_Expr
PCNT,Gene_Expr
DIP2A,Gene_Expr
S100B,Gene_Expr
PRMT2,Gene_Expr
CLDND2,Gene_Expr
ZNF208,Gene_Expr
ADAMTS13,Gene_Expr
CACFD1,Gene_Expr
SLC2A6,Gene_Expr
ZNF761,Gene_Expr
FCN2,Gene_Expr
PIERCE1,Gene_Expr
ZNF714,Gene_Expr
GPSM1,Gene_Expr
C19orf47,Gene_Expr
HIPK4,Gene_Expr
CFAP157,Gene_Expr
TOR2A,Gene_Expr
ST6GALNAC6,Gene_Expr
SHKBP1,Gene_Expr
RDH13,Gene_Expr
ZER1,Gene_Expr
ZDHHC12,Gene_Expr
PKN3,Gene_Expr
SPTBN4,Gene_Expr
BRSK1,Gene_Expr
COX6B2,Gene_Expr
NLRP4,Gene_Expr
PLPP7,Gene_Expr
TAOK1,Gene_Expr
MED27,Gene_Expr
DEDD2,Gene_Expr
SIK3,Gene_Expr
MPZL3,Gene_Expr
JAML,Gene_Expr
NEK8,Gene_Expr
TLCD1,Gene_Expr
PCSK7,Gene_Expr
SAFB,Gene_Expr
CD3G,Gene_Expr
S100A1,Gene_Expr
CHTOP,Gene_Expr
CXCR5,Gene_Expr
ZBTB7B,Gene_Expr
FLAD1,Gene_Expr
SHC1,Gene_Expr
VPS11,Gene_Expr
NLRX1,Gene_Expr
ADAR,Gene_Expr
IL6R,Gene_Expr
UBE2Q1,Gene_Expr
CHRNB2,Gene_Expr
CRTC2,Gene_Expr
ANO10,Gene_Expr
FDPS,Gene_Expr
RUSC1,Gene_Expr
ENTREP3,Gene_Expr
PAQR6,Gene_Expr
PMF1,Gene_Expr
SLC25A44,Gene_Expr
LMNA,Gene_Expr
CCR5,Gene_Expr
NBEAL2,Gene_Expr
CCDC12,Gene_Expr
PTH1R,Gene_Expr
UBQLN4,Gene_Expr
PPP1R35,Gene_Expr
GPATCH4,Gene_Expr
LRRC71,Gene_Expr
FCRL3,Gene_Expr
AZGP1,Gene_Expr
FGFR4,Gene_Expr
CYP3A4,Gene_Expr
CYP3A7,Gene_Expr
NACC1,Gene_Expr
CYP11B1,Gene_Expr
HK3,Gene_Expr
LY6K,Gene_Expr
IER2,Gene_Expr
ZNF394,Gene_Expr
CPSF4,Gene_Expr
LY6E,Gene_Expr
VPS28,Gene_Expr
TONSL,Gene_Expr
PTGER1,Gene_Expr
PWWP3A,Gene_Expr
RECQL4,Gene_Expr
LRRC14,Gene_Expr
ZNF333,Gene_Expr
COL26A1,Gene_Expr
PPP1R16A,Gene_Expr
FOXH1,Gene_Expr
ORAI2,Gene_Expr
ALKBH4,Gene_Expr
SH2B2,Gene_Expr
MRNIP,Gene_Expr
SQSTM1,Gene_Expr
MGAT4B,Gene_Expr
RPL8,Gene_Expr
MAML1,Gene_Expr
PGLYRP2,Gene_Expr
LRWD1,Gene_Expr
FBXL13,Gene_Expr
NAPEPLD,Gene_Expr
SCGB3A1,Gene_Expr
PSMC2,Gene_Expr
CELF5,Gene_Expr
MFSD12,Gene_Expr
USP41P,Gene_Expr
YDJC,Gene_Expr
CCDC116,Gene_Expr
DVL3,Gene_Expr
AP2M1,Gene_Expr
ABCF3,Gene_Expr
PCYT1A,Gene_Expr
DMKN,Gene_Expr
U2AF1L4,Gene_Expr
BDH1,Gene_Expr
NPHS1,Gene_Expr
THAP8,Gene_Expr
COX7A1,Gene_Expr
ZNF382,Gene_Expr
LRRC56,Gene_Expr
PLXDC1,Gene_Expr
PGAP3,Gene_Expr
IKZF3,Gene_Expr
GRIN2C,Gene_Expr
FDXR,Gene_Expr
SAP30BP,Gene_Expr
ACOX1,Gene_Expr
PRPSAP1,Gene_Expr
CYGB,Gene_Expr
SRSF2,Gene_Expr
ZNF577,Gene_Expr
TMEM143,Gene_Expr
KLHL10,Gene_Expr
KASH5,Gene_Expr
ALDH16A1,Gene_Expr
ITGA5,Gene_Expr
SIGLEC11,Gene_Expr
ZNF385A,Gene_Expr
MPP3,Gene_Expr
CD300LG,Gene_Expr
NAGS,Gene_Expr
LSM12,Gene_Expr
ASB16,Gene_Expr
EMC10,Gene_Expr
JOSD2,Gene_Expr
SHANK1,Gene_Expr
FAM171A2,Gene_Expr
DBF4B,Gene_Expr
PLCD3,Gene_Expr
FMNL3,Gene_Expr
AQP5,Gene_Expr
RACGAP1,Gene_Expr
OR7G1,Gene_Expr
LARP4,Gene_Expr
TAMALIN,Gene_Expr
RAVER1,Gene_Expr
KRT84,Gene_Expr
KRT82,Gene_Expr
SYCE2,Gene_Expr
SPC24,Gene_Expr
IP6K3,Gene_Expr
LEMD2,Gene_Expr
ALOX15,Gene_Expr
TREML1,Gene_Expr
ZNF653,Gene_Expr
MED11,Gene_Expr
CXCL16,Gene_Expr
SCIMP,Gene_Expr
RNASEK-C17orf49,Gene_Expr
BCL6B,Gene_Expr
ASGR2,Gene_Expr
TNFSF13,Gene_Expr
SENP3,Gene_Expr
FGF11,Gene_Expr
EIF4A1,Gene_Expr
RPL26,Gene_Expr
CCDC42,Gene_Expr
POLR3K,Gene_Expr
SNRNP25,Gene_Expr
PRR35,Gene_Expr
WDR90,Gene_Expr
JMJD8,Gene_Expr
CCDC78,Gene_Expr
SPSB3,Gene_Expr
MEIOB,Gene_Expr
TEDC2,Gene_Expr
CCNF,Gene_Expr
TBC1D24,Gene_Expr
AMDHD2,Gene_Expr
NTN3,Gene_Expr
BICDL2,Gene_Expr
PAQR4,Gene_Expr
FLYWCH2,Gene_Expr
ZG16B,Gene_Expr
ZNF75A,Gene_Expr
ADCY9,Gene_Expr
SHANK2,Gene_Expr
CLPB,Gene_Expr
NEU3,Gene_Expr
CYB561A3,Gene_Expr
SAXO4,Gene_Expr
ASRGL1,Gene_Expr
GNG3,Gene_Expr
UBXN1,Gene_Expr
LBHD1,Gene_Expr
TTC9C,Gene_Expr
TAF6L,Gene_Expr
NXF1,Gene_Expr
STX5,Gene_Expr
SLC25A45,Gene_Expr
RPL29,Gene_Expr
ITIH3,Gene_Expr
SYVN1,Gene_Expr
ZFPL1,Gene_Expr
RPS6KA4,Gene_Expr
LRP5,Gene_Expr
TPCN2,Gene_Expr
CYP4A22,Gene_Expr
PDZK1IP1,Gene_Expr
TAL1,Gene_Expr
CMPK1,Gene_Expr
BEND5,Gene_Expr
ELAVL4,Gene_Expr
COA7,Gene_Expr
ZYG11B,Gene_Expr
SLC1A7,Gene_Expr
CZIB,Gene_Expr
MAGOH,Gene_Expr
ACOT11,Gene_Expr
FAM151A,Gene_Expr
PARS2,Gene_Expr
CIMAP2,Gene_Expr
BSND,Gene_Expr
USP24,Gene_Expr
PLPP3,Gene_Expr
NOL9,Gene_Expr
PRKAA2,Gene_Expr
KLHL21,Gene_Expr
ZSWIM5,Gene_Expr
GMEB1,Gene_Expr
SELENON,Gene_Expr
AK4,Gene_Expr
JAK1,Gene_Expr
RAVER2,Gene_Expr
CTRC,Gene_Expr
LZIC,Gene_Expr
RBP7,Gene_Expr
KNCN,Gene_Expr
FBLIM1,Gene_Expr
SLC25A34,Gene_Expr
AKR7A3,Gene_Expr
DRAXIN,Gene_Expr
PDPN,Gene_Expr
LRRC38,Gene_Expr
DHRS3,Gene_Expr
MATN1,Gene_Expr
LAPTM5,Gene_Expr
SDC3,Gene_Expr
PEF1,Gene_Expr
SYNC,Gene_Expr
RBBP4,Gene_Expr
NHSL3,Gene_Expr
TSSK3,Gene_Expr
TMCO4,Gene_Expr
UBXN10,Gene_Expr
CAMK2N1,Gene_Expr
ALPL,Gene_Expr
WNT4,Gene_Expr
TTLL10,Gene_Expr
SCNN1D,Gene_Expr
MXRA8,Gene_Expr
FAAP20,Gene_Expr
MEGF6,Gene_Expr
CCDC27,Gene_Expr
IL23R,Gene_Expr
DIRAS3,Gene_Expr
C1orf87,Gene_Expr
NFIA,Gene_Expr
OMA1,Gene_Expr
MYSM1,Gene_Expr
TM2D1,Gene_Expr
USP1,Gene_Expr
FUBP1,Gene_Expr
NEXN,Gene_Expr
DNAJB4,Gene_Expr
ADGRL4,Gene_Expr
LRRIQ3,Gene_Expr
LRRC53,Gene_Expr
TYW3,Gene_Expr
LHX8,Gene_Expr
SNX7,Gene_Expr
B3GALT2,Gene_Expr
NTNG1,Gene_Expr
EEIG2,Gene_Expr
HENMT1,Gene_Expr
AKNAD1,Gene_Expr
C1orf52,Gene_Expr
DNAI3,Gene_Expr
GBP2,Gene_Expr
ATXN7L2,Gene_Expr
GBP4,Gene_Expr
ZNF326,Gene_Expr
HFM1,Gene_Expr
BRINP3,Gene_Expr
GFI1,Gene_Expr
KCNT2,Gene_Expr
AGL,Gene_Expr
VCAM1,Gene_Expr
EXTL2,Gene_Expr
SLC30A7,Gene_Expr
ZNF281,Gene_Expr
ARPC5,Gene_Expr
CADM3,Gene_Expr
NLRP3,Gene_Expr
ZNF496,Gene_Expr
TRIM58,Gene_Expr
SLAMF9,Gene_Expr
KCNJ9,Gene_Expr
IGSF8,Gene_Expr
DDR2,Gene_Expr
PEA15,Gene_Expr
PEX19,Gene_Expr
NCSTN,Gene_Expr
VANGL2,Gene_Expr
SLAMF6,Gene_Expr
OLFML2B,Gene_Expr
FCRLB,Gene_Expr
FCGR3B,Gene_Expr
SLC9C2,Gene_Expr
KLHDC9,Gene_Expr
C1orf74,Gene_Expr
LMX1A,Gene_Expr
FLVCR1,Gene_Expr
GARIN4,Gene_Expr
ATF3,Gene_Expr
RBM15,Gene_Expr
DENND2D,Gene_Expr
AXDND1,Gene_Expr
TDRD5,Gene_Expr
IER5,Gene_Expr
SNED1,Gene_Expr
BPNT1,Gene_Expr
SPATA17,Gene_Expr
C1orf115,Gene_Expr
BROX,Gene_Expr
NBPF20,Gene_Expr
ACP6,Gene_Expr
WDR64,Gene_Expr
KIF26B,Gene_Expr
TFB2M,Gene_Expr
CNST,Gene_Expr
PPP1R21,Gene_Expr
KLHDC8A,Gene_Expr
PM20D1,Gene_Expr
PKDCC,Gene_Expr
OXER1,Gene_Expr
HAAO,Gene_Expr
B3GALNT2,Gene_Expr
MAPKAPK2,Gene_Expr
IL20,Gene_Expr
IL24,Gene_Expr
FCMR,Gene_Expr
PIGR,Gene_Expr
FCAMR,Gene_Expr
CAPN2,Gene_Expr
MRPL55,Gene_Expr
OBSCN-AS1,Gene_Expr
WDR26,Gene_Expr
REL,Gene_Expr
PUS10,Gene_Expr
PEX13,Gene_Expr
SANBR,Gene_Expr
TRIM17,Gene_Expr
RFTN2,Gene_Expr
DISC1,Gene_Expr
CAPN13,Gene_Expr
LRRTM1,Gene_Expr
MEMO1,Gene_Expr
DPY30,Gene_Expr
TYW5,Gene_Expr
MAIP1,Gene_Expr
KCNF1,Gene_Expr
SLC66A3,Gene_Expr
ARL5A,Gene_Expr
LRATD1,Gene_Expr
KCNJ3,Gene_Expr
NEUROD1,Gene_Expr
CLHC1,Gene_Expr
FRZB,Gene_Expr
DUSP19,Gene_Expr
CFAP36,Gene_Expr
NUP35,Gene_Expr
CCDC138,Gene_Expr
ZSWIM2,Gene_Expr
FBXO41,Gene_Expr
ACTG2,Gene_Expr
WDCP,Gene_Expr
SMC6,Gene_Expr
VSNL1,Gene_Expr
CCDC74A,Gene_Expr
H3-3A,Gene_Expr
ANKRD30BL,Gene_Expr
COQ8A,Gene_Expr
SLC16A14,Gene_Expr
SGCB,Gene_Expr
SPATA18,Gene_Expr
NOSTRIN,Gene_Expr
CFAP221,Gene_Expr
CCDC140,Gene_Expr
SGPP2,Gene_Expr
INHBB,Gene_Expr
XIRP2,Gene_Expr
BBS5,Gene_Expr
BIRC8,Gene_Expr
SMARCAD1,Gene_Expr
HPGDS,Gene_Expr
PDLIM5,Gene_Expr
PDHA2,Gene_Expr
STPG2,Gene_Expr
NEURL3,Gene_Expr
RPRD2,Gene_Expr
ANKRD23,Gene_Expr
CTSS,Gene_Expr
MSX1,Gene_Expr
PACRGL,Gene_Expr
BNIPL,Gene_Expr
C1QTNF7,Gene_Expr
TNFAIP8L2,Gene_Expr
LYSMD1,Gene_Expr
SCNM1,Gene_Expr
TMOD4,Gene_Expr
VPS72,Gene_Expr
ERCC3,Gene_Expr
RNF149,Gene_Expr
IWS1,Gene_Expr
BOLA3,Gene_Expr
CDC42EP3,Gene_Expr
S100A11,Gene_Expr
SPRR3,Gene_Expr
DHX57,Gene_Expr
BMP10,Gene_Expr
PGLYRP4,Gene_Expr
ARHGAP25,Gene_Expr
S100A9,Gene_Expr
S100A12,Gene_Expr
TGFA,Gene_Expr
TDRD10,Gene_Expr
CCNYL1,Gene_Expr
FZD5,Gene_Expr
DCAF16,Gene_Expr
GNPDA2,Gene_Expr
ALPP,Gene_Expr
GABRG1,Gene_Expr
GABRB1,Gene_Expr
PAQR3,Gene_Expr
NIPAL1,Gene_Expr
ANTXR2,Gene_Expr
HELQ,Gene_Expr
MRPS18C,Gene_Expr
CGGBP1,Gene_Expr
ABRAXAS1,Gene_Expr
GPR155,Gene_Expr
DAPL1,Gene_Expr
PMVK,Gene_Expr
PBXIP1,Gene_Expr
CLDN1,Gene_Expr
PYGO2,Gene_Expr
HIPK1,Gene_Expr
DCST2,Gene_Expr
DCST1,Gene_Expr
COL6A3,Gene_Expr
INAVA,Gene_Expr
YY1AP1,Gene_Expr
KBTBD8,Gene_Expr
TAFA4,Gene_Expr
EOGT,Gene_Expr
LMOD3,Gene_Expr
NAXE,Gene_Expr
POGLUT1,Gene_Expr
SLC22A15,Gene_Expr
CCKAR,Gene_Expr
IGFN1,Gene_Expr
ATP1A1,Gene_Expr
SLC15A2,Gene_Expr
EIF4E3,Gene_Expr
PROK2,Gene_Expr
TEX55,Gene_Expr
LRRC58,Gene_Expr
FSTL1,Gene_Expr
LMOD1,Gene_Expr
ELF3,Gene_Expr
TMEM183A,Gene_Expr
TMEM169,Gene_Expr
IGFBP7,Gene_Expr
TRIM46,Gene_Expr
KRTCAP2,Gene_Expr
CXCR1,Gene_Expr
ARPC2,Gene_Expr
TSACC,Gene_Expr
CCT3,Gene_Expr
TMEM79,Gene_Expr
SSR2,Gene_Expr
RNF25,Gene_Expr
STK36,Gene_Expr
ADORA1,Gene_Expr
NEK10,Gene_Expr
CCDC141,Gene_Expr
CIP2A,Gene_Expr
EOMES,Gene_Expr
CWC22,Gene_Expr
AZI2,Gene_Expr
TGFBR2,Gene_Expr
RETNLB,Gene_Expr
ANKZF1,Gene_Expr
HDAC11,Gene_Expr
FCRL4,Gene_Expr
TRAT1,Gene_Expr
FBLN2,Gene_Expr
GLB1L,Gene_Expr
STT3B,Gene_Expr
CHCHD4,Gene_Expr
DPPA2,Gene_Expr
NFASC,Gene_Expr
FCRL1,Gene_Expr
SGO2,Gene_Expr
SERPINI1,Gene_Expr
CLASP2,Gene_Expr
SUCLG1,Gene_Expr
NUAK2,Gene_Expr
SPTA1,Gene_Expr
PRKCI,Gene_Expr
MNDA,Gene_Expr
PYHIN1,Gene_Expr
IFI16,Gene_Expr
AIM2,Gene_Expr
EFHB,Gene_Expr
EIF5A2,Gene_Expr
SLC2A2,Gene_Expr
RPL22L1,Gene_Expr
FABP1,Gene_Expr
PPM1L,Gene_Expr
ICA1L,Gene_Expr
CTLA4,Gene_Expr
ICOS,Gene_Expr
RYBP,Gene_Expr
PPP4R2,Gene_Expr
CD200R1,Gene_Expr
GTPBP8,Gene_Expr
NEPRO,Gene_Expr
SPICE1,Gene_Expr
CCDC191,Gene_Expr
CADPS,Gene_Expr
NKX6-1,Gene_Expr
CDS1,Gene_Expr
WDFY3,Gene_Expr
COX18,Gene_Expr
PTPN13,Gene_Expr
SYNPR,Gene_Expr
ALB,Gene_Expr
C3orf49,Gene_Expr
C4orf36,Gene_Expr
THOC7,Gene_Expr
ATXN7,Gene_Expr
PSMD6,Gene_Expr
PRICKLE2,Gene_Expr
ADAMTS9,Gene_Expr
PPM1K,Gene_Expr
ERICH6,Gene_Expr
CLRN1,Gene_Expr
GMPS,Gene_Expr
TIPARP,Gene_Expr
CCNL1,Gene_Expr
PTX3,Gene_Expr
HESX1,Gene_Expr
DCLK3,Gene_Expr
SLMAP,Gene_Expr
RPL9,Gene_Expr
SMIM14,Gene_Expr
RPP14,Gene_Expr
ABHD6,Gene_Expr
DNASE1L3,Gene_Expr
CFAP20DC,Gene_Expr
RBM47,Gene_Expr
APBB2,Gene_Expr
IL17RE,Gene_Expr
IL17RC,Gene_Expr
CRELD1,Gene_Expr
PRRT3,Gene_Expr
FANCD2OS,Gene_Expr
PCOLCE2,Gene_Expr
U2SURP,Gene_Expr
MTMR14,Gene_Expr
TTC14,Gene_Expr
CXCL3,Gene_Expr
CXCL5,Gene_Expr
PPBP,Gene_Expr
PF4,Gene_Expr
MTHFD2L,Gene_Expr
CXCL1,Gene_Expr
RCHY1,Gene_Expr
PLSCR2,Gene_Expr
CCDC158,Gene_Expr
CPA3,Gene_Expr
GYG1,Gene_Expr
HPS3,Gene_Expr
TM4SF18,Gene_Expr
TOPBP1,Gene_Expr
RYK,Gene_Expr
SNRK,Gene_Expr
TCF23,Gene_Expr
DNAJC5G,Gene_Expr
UCN,Gene_Expr
ZNF513,Gene_Expr
SLC4A1AP,Gene_Expr
PLB1,Gene_Expr
SPDYA,Gene_Expr
KIAA1143,Gene_Expr
KIF15,Gene_Expr
TGM4,Gene_Expr
WDR43,Gene_Expr
ZDHHC3,Gene_Expr
CDCP1,Gene_Expr
CLEC3B,Gene_Expr
SLC6A20,Gene_Expr
LZTFL1,Gene_Expr
FYCO1,Gene_Expr
CCR1,Gene_Expr
LRRC2,Gene_Expr
ELP6,Gene_Expr
FBXO40,Gene_Expr
DTX3L,Gene_Expr
ZNF148,Gene_Expr
NMNAT3,Gene_Expr
SMIM12,Gene_Expr
ZMYM6,Gene_Expr
TPRA1,Gene_Expr
YEATS2,Gene_Expr
GRIK3,Gene_Expr
ZC3H12A,Gene_Expr
MEAF6,Gene_Expr
SNIP1,Gene_Expr
DNALI1,Gene_Expr
POLR2H,Gene_Expr
KLF15,Gene_Expr
CFAP100,Gene_Expr
LIPH,Gene_Expr
TMEM41A,Gene_Expr
RPN1,Gene_Expr
SENP2,Gene_Expr
HEYL,Gene_Expr
IFT122,Gene_Expr
RFC4,Gene_Expr
RPL39L,Gene_Expr
BAP1,Gene_Expr
TKT,Gene_Expr
PRKCD,Gene_Expr
RFT1,Gene_Expr
SFMBT1,Gene_Expr
GNL3,Gene_Expr
PBRM1,Gene_Expr
UVSSA,Gene_Expr
TASOR,Gene_Expr
ARHGEF3,Gene_Expr
SLBP,Gene_Expr
LRPAP1,Gene_Expr
ZDHHC19,Gene_Expr
SLC51A,Gene_Expr
UBXN7,Gene_Expr
RNF168,Gene_Expr
PIGX,Gene_Expr
MELTF,Gene_Expr
OTOP1,Gene_Expr
S100P,Gene_Expr
ABLIM2,Gene_Expr
EXO5,Gene_Expr
CLDN19,Gene_Expr
C1orf50,Gene_Expr
ERMAP,Gene_Expr
ZNF691,Gene_Expr
AIMP1,Gene_Expr
SGMS2,Gene_Expr
METAP1,Gene_Expr
DNAJB14,Gene_Expr
H2AZ1,Gene_Expr
EMCN,Gene_Expr
SLC9B1,Gene_Expr
SLC9B2,Gene_Expr
BDH2,Gene_Expr
PGRMC2,Gene_Expr
CDC25A,Gene_Expr
CAMP,Gene_Expr
ZNF589,Gene_Expr
FBXW12,Gene_Expr
PLXNB1,Gene_Expr
CCDC51,Gene_Expr
ATRIP,Gene_Expr
SHISA5,Gene_Expr
SPRY1,Gene_Expr
BSN,Gene_Expr
APEH,Gene_Expr
INTU,Gene_Expr
RNF123,Gene_Expr
HSPA4L,Gene_Expr
MFSD8,Gene_Expr
ABHD18,Gene_Expr
CAMKV,Gene_Expr
MON1A,Gene_Expr
MST1R,Gene_Expr
RAD54L2,Gene_Expr
TEX264,Gene_Expr
GRM2,Gene_Expr
DUSP7,Gene_Expr
POC1A,Gene_Expr
PPM1M,Gene_Expr
ETNPPL,Gene_Expr
WDR82,Gene_Expr
PITX2,Gene_Expr
ARLN,Gene_Expr
PRSS12,Gene_Expr
NDST3,Gene_Expr
HMGB2,Gene_Expr
SAP30,Gene_Expr
SCRG1,Gene_Expr
HAND2,Gene_Expr
MAD2L1,Gene_Expr
ANXA5,Gene_Expr
SMIM43,Gene_Expr
ADAD1,Gene_Expr
MAP9,Gene_Expr
GUCY1A1,Gene_Expr
FBXO8,Gene_Expr
CEP44,Gene_Expr
HPGD,Gene_Expr
ASB5,Gene_Expr
SPMIP2,Gene_Expr
TMEM144,Gene_Expr
GASK1B,Gene_Expr
NPY1R,Gene_Expr
NPY5R,Gene_Expr
NAA15,Gene_Expr
IL15,Gene_Expr
FHIP1A,Gene_Expr
ARFIP1,Gene_Expr
ICE1,Gene_Expr
HHIP,Gene_Expr
ANAPC10,Gene_Expr
ABCE1,Gene_Expr
OTUD4,Gene_Expr
LSM6,Gene_Expr
TMEM184C,Gene_Expr
PRMT9,Gene_Expr
ITGA2,Gene_Expr
MOCS2,Gene_Expr
SLC45A2,Gene_Expr
EDIL3,Gene_Expr
TMEM161B,Gene_Expr
ELOVL7,Gene_Expr
NDUFAF2,Gene_Expr
ZNF474,Gene_Expr
LMBRD2,Gene_Expr
RANBP3L,Gene_Expr
NIPBL,Gene_Expr
RNF180,Gene_Expr
ADGRV1,Gene_Expr
SLC25A46,Gene_Expr
STARD4,Gene_Expr
PGGT1B,Gene_Expr
F2RL2,Gene_Expr
CCDC112,Gene_Expr
ANKRD33B,Gene_Expr
CMBL,Gene_Expr
C5orf63,Gene_Expr
PRRC1,Gene_Expr
F2RL1,Gene_Expr
AGGF1,Gene_Expr
WDR41,Gene_Expr
PRDM9,Gene_Expr
NDUFS4,Gene_Expr
SCGB3A2,Gene_Expr
SPINK1,Gene_Expr
HTR4,Gene_Expr
ESM1,Gene_Expr
GRPEL2,Gene_Expr
CDC20B,Gene_Expr
ARSK,Gene_Expr
RHOBTB3,Gene_Expr
GPX8,Gene_Expr
TIGD6,Gene_Expr
SPZ1,Gene_Expr
SERINC5,Gene_Expr
ENPP6,Gene_Expr
CAGE1,Gene_Expr
CASP3,Gene_Expr
PRIMPOL,Gene_Expr
ERAP1,Gene_Expr
ERAP2,Gene_Expr
CMYA5,Gene_Expr
EGFLAM,Gene_Expr
CFAP97,Gene_Expr
CARTPT,Gene_Expr
RICTOR,Gene_Expr
TENT2,Gene_Expr
EBF1,Gene_Expr
ANKRA2,Gene_Expr
UBLCP1,Gene_Expr
FAM170A,Gene_Expr
UTP15,Gene_Expr
TLR3,Gene_Expr
KLKB1,Gene_Expr
NSA2,Gene_Expr
GFM2,Gene_Expr
TERT,Gene_Expr
SLC6A18,Gene_Expr
CCDC127,Gene_Expr
FOXQ1,Gene_Expr
ADGRF2P,Gene_Expr
ACSL6,Gene_Expr
IL3,Gene_Expr
CSF2,Gene_Expr
SEPTIN8,Gene_Expr
SHROOM1,Gene_Expr
GDF9,Gene_Expr
UQCRQ,Gene_Expr
LEAP2,Gene_Expr
GJB7,Gene_Expr
SLC35A1,Gene_Expr
GRIK2,Gene_Expr
CGAS,Gene_Expr
FABP7,Gene_Expr
TXLNB,Gene_Expr
CITED2,Gene_Expr
CALHM4,Gene_Expr
TBXT,Gene_Expr
CREBRF,Gene_Expr
DCBLD1,Gene_Expr
SFXN1,Gene_Expr
SAMD3,Gene_Expr
TMEM200A,Gene_Expr
IL22RA2,Gene_Expr
PDSS2,Gene_Expr
SPMIP7,Gene_Expr
STXBP5,Gene_Expr
IL31RA,Gene_Expr
ANKRD55,Gene_Expr
RAET1E,Gene_Expr
PI16,Gene_Expr
TBX20,Gene_Expr
DAGLB,Gene_Expr
MATCAP2,Gene_Expr
STK17A,Gene_Expr
TRA2A,Gene_Expr
GALNT10,Gene_Expr
SAP30L,Gene_Expr
RPS14,Gene_Expr
HCN1,Gene_Expr
MYOZ3,Gene_Expr
COG5,Gene_Expr
NEUROD6,Gene_Expr
SAMTOR,Gene_Expr
GPR85,Gene_Expr
SLU7,Gene_Expr
RP9,Gene_Expr
PTTG1,Gene_Expr
CAMLG,Gene_Expr
BMPER,Gene_Expr
RELL2,Gene_Expr
KCNK5,Gene_Expr
KIF6,Gene_Expr
ZNF12,Gene_Expr
SLC29A4,Gene_Expr
TEX47,Gene_Expr
STEAP1,Gene_Expr
CDCA7L,Gene_Expr
SP8,Gene_Expr
MIOS,Gene_Expr
ELAPOR2,Gene_Expr
USP49,Gene_Expr
SYTL3,Gene_Expr
IQUB,Gene_Expr
HEY1,Gene_Expr
ZNF704,Gene_Expr
FABP5,Gene_Expr
SHH,Gene_Expr
TAGAP,Gene_Expr
COL1A2,Gene_Expr
FNDC1,Gene_Expr
CHMP4C,Gene_Expr
SLC13A4,Gene_Expr
PGAM2,Gene_Expr
BRI3,Gene_Expr
LMTK2,Gene_Expr
CTSB,Gene_Expr
SOX17,Gene_Expr
DLC1,Gene_Expr
ADCY1,Gene_Expr
C8orf48,Gene_Expr
SUN3,Gene_Expr
C7orf57,Gene_Expr
HNF4G,Gene_Expr
PEX2,Gene_Expr
RAD21,Gene_Expr
SLC30A8,Gene_Expr
MED30,Gene_Expr
TNFRSF11B,Gene_Expr
SBSPON,Gene_Expr
PHKG1,Gene_Expr
EN2,Gene_Expr
KCNV1,Gene_Expr
CSMD3,Gene_Expr
SPIDR,Gene_Expr
ORC5,Gene_Expr
DNAAF5,Gene_Expr
DEFA4,Gene_Expr
OSGIN2,Gene_Expr
DEFB1,Gene_Expr
SUN1,Gene_Expr
OXR1,Gene_Expr
TMEM74,Gene_Expr
GPR146,Gene_Expr
